store_id,manager_staff_id,address_id,address,address2,district,city_id,postal_code,phone
2,2,393,717 Changzhou Lane,,Southern Tagalog,104,21615,426255288071
1,1,394,753 Ilorin Avenue,,Sichuan,157,3656,464511145118
2,2,394,753 Ilorin Avenue,,Sichuan,157,3656,464511145118
1,1,395,1337 Mit Ghamr Avenue,,Nakhon Sawan,358,29810,175283210378
2,2,395,1337 Mit Ghamr Avenue,,Nakhon Sawan,358,29810,175283210378
1,1,396,767 Pyongyang Drive,,Osaka,229,83536,667736124769
2,2,396,767 Pyongyang Drive,,Osaka,229,83536,667736124769
1,1,397,614 Pak Kret Street,,Addis Abeba,6,27796,47808359842
2,2,397,614 Pak Kret Street,,Addis Abeba,6,27796,47808359842
1,1,398,954 Lapu-Lapu Way,,Moskova,278,8816,737229003916
2,2,398,954 Lapu-Lapu Way,,Moskova,278,8816,737229003916
1,1,399,331 Bydgoszcz Parkway,,Asturia,181,966,537374465982
2,2,399,331 Bydgoszcz Parkway,,Asturia,181,966,537374465982
1,1,400,1152 Citrus Heights Manor,,al-Qadarif,15,5239,765957414528
2,2,400,1152 Citrus Heights Manor,,al-Qadarif,15,5239,765957414528
1,1,401,168 Cianjur Manor,,Saitama,228,73824,679095087143
2,2,401,168 Cianjur Manor,,Saitama,228,73824,679095087143
1,1,402,616 Hagonoy Avenue,,Krasnojarsk,39,46043,604177838256
2,2,402,616 Hagonoy Avenue,,Krasnojarsk,39,46043,604177838256
1,1,403,1190 0 Place,,Rio Grande do Sul,44,10417,841876514789
2,2,403,1190 0 Place,,Rio Grande do Sul,44,10417,841876514789
1,1,404,734 Bchar Place,,Punjab,375,30586,280578750435
2,2,404,734 Bchar Place,,Punjab,375,30586,280578750435
1,1,405,530 Lausanne Lane,,Texas,135,11067,775235029633
2,2,405,530 Lausanne Lane,,Texas,135,11067,775235029633
1,1,406,454 Patiala Lane,,Fukushima,276,13496,794553031307
2,2,406,454 Patiala Lane,,Fukushima,276,13496,794553031307
1,1,407,1346 Mysore Drive,,Bretagne,92,61507,516647474029
2,2,407,1346 Mysore Drive,,Bretagne,92,61507,516647474029
1,1,408,990 Etawah Loop,,Tamil Nadu,564,79940,206169448769
2,2,408,990 Etawah Loop,,Tamil Nadu,564,79940,206169448769
1,1,409,1266 Laredo Parkway,,Saitama,380,7664,1483365694
2,2,409,1266 Laredo Parkway,,Saitama,380,7664,1483365694
1,1,410,88 Nagaon Manor,,Buenos Aires,524,86868,779461480495
2,2,410,88 Nagaon Manor,,Buenos Aires,524,86868,779461480495
1,1,411,264 Bhimavaram Manor,,St Thomas,111,54749,302526949177
2,2,411,264 Bhimavaram Manor,,St Thomas,111,54749,302526949177
1,1,412,1639 Saarbrcken Drive,,North West,437,9827,328494873422
2,2,412,1639 Saarbrcken Drive,,North West,437,9827,328494873422
1,1,413,692 Amroha Drive,,Northern,230,35575,359478883004
2,2,413,692 Amroha Drive,,Northern,230,35575,359478883004
1,1,414,1936 Lapu-Lapu Parkway,,Bauchi & Gombe,141,7122,653436985797
2,2,414,1936 Lapu-Lapu Parkway,,Bauchi & Gombe,141,7122,653436985797
1,1,415,432 Garden Grove Street,,Ontario,430,65630,615964523510
2,2,415,432 Garden Grove Street,,Ontario,430,65630,615964523510
1,1,416,1445 Carmen Parkway,,West Java,117,70809,598912394463
2,2,416,1445 Carmen Parkway,,West Java,117,70809,598912394463
1,1,417,791 Salinas Street,,Punjab,208,40509,129953030512
2,2,417,791 Salinas Street,,Punjab,208,40509,129953030512
1,1,418,126 Acua Parkway,,West Bengali,71,58888,480039662421
2,2,418,126 Acua Parkway,,West Bengali,71,58888,480039662421
1,1,419,397 Sunnyvale Avenue,,Guanajuato,19,55566,680851640676
2,2,419,397 Sunnyvale Avenue,,Guanajuato,19,55566,680851640676
1,1,420,992 Klerksdorp Loop,,Utrecht,23,33711,855290087237
2,2,420,992 Klerksdorp Loop,,Utrecht,23,33711,855290087237
1,1,421,966 Arecibo Loop,,Sind,134,94018,15273765306
2,2,421,966 Arecibo Loop,,Sind,134,94018,15273765306
1,1,422,289 Santo Andr Manor,,al-Sharqiya,16,72410,214976066017
2,2,422,289 Santo Andr Manor,,al-Sharqiya,16,72410,214976066017
1,1,423,437 Chungho Drive,,Puerto Plata,450,59489,491271355190
2,2,423,437 Chungho Drive,,Puerto Plata,450,59489,491271355190
1,1,424,1948 Bayugan Parkway,,Bihar,264,60622,987306329957
2,2,424,1948 Bayugan Parkway,,Bihar,264,60622,987306329957
1,1,425,1866 al-Qatif Avenue,,California,155,89420,546793516940
2,2,425,1866 al-Qatif Avenue,,California,155,89420,546793516940
1,1,426,1661 Abha Drive,,Tamil Nadu,416,14400,270456873752
2,2,426,1661 Abha Drive,,Tamil Nadu,416,14400,270456873752
1,1,427,1557 Cape Coral Parkway,,Hubei,293,46875,368284120423
2,2,427,1557 Cape Coral Parkway,,Hubei,293,46875,368284120423
1,1,428,1727 Matamoros Place,,Sawhaj,465,78813,129673677866
2,2,428,1727 Matamoros Place,,Sawhaj,465,78813,129673677866
1,1,429,1269 Botosani Manor,,Guangdong,468,47394,736517327853
2,2,429,1269 Botosani Manor,,Guangdong,468,47394,736517327853
1,1,430,355 Vitria de Santo Anto Way,,Oaxaca,452,81758,548003849552
2,2,430,355 Vitria de Santo Anto Way,,Oaxaca,452,81758,548003849552
1,1,431,1596 Acua Parkway,,Jharkhand,418,70425,157133457169
2,2,431,1596 Acua Parkway,,Jharkhand,418,70425,157133457169
1,1,432,259 Ipoh Drive,,So Paulo,189,64964,419009857119
2,2,432,259 Ipoh Drive,,So Paulo,189,64964,419009857119
1,1,433,1823 Hoshiarpur Lane,,Komi,510,33191,307133768620
2,2,433,1823 Hoshiarpur Lane,,Komi,510,33191,307133768620
1,1,434,1404 Taguig Drive,,Okayama,547,87212,572068624538
2,2,434,1404 Taguig Drive,,Okayama,547,87212,572068624538
1,1,435,740 Udaipur Lane,,Nizni Novgorod,150,33505,497288595103
2,2,435,740 Udaipur Lane,,Nizni Novgorod,150,33505,497288595103
1,1,436,287 Cuautla Boulevard,,Chuquisaca,501,72736,82619513349
2,2,436,287 Cuautla Boulevard,,Chuquisaca,501,72736,82619513349
1,1,437,1766 Almirante Brown Street,,KwaZulu-Natal,364,63104,617567598243
2,2,437,1766 Almirante Brown Street,,KwaZulu-Natal,364,63104,617567598243
1,1,438,596 Huixquilucan Place,,Nampula,351,65892,342709348083
2,2,438,596 Huixquilucan Place,,Nampula,351,65892,342709348083
1,1,439,1351 Aparecida de Goinia Parkway,,Northern Mindanao,391,41775,959834530529
2,2,439,1351 Aparecida de Goinia Parkway,,Northern Mindanao,391,41775,959834530529
1,1,440,722 Bradford Lane,,Shandong,249,90920,746251338300
2,2,440,722 Bradford Lane,,Shandong,249,90920,746251338300
1,1,441,983 Santa F Way,,British Colombia,565,47472,145720452260
2,2,441,983 Santa F Way,,British Colombia,565,47472,145720452260
1,1,442,1245 Ibirit Way,,La Romana,290,40926,331888642162
2,2,442,1245 Ibirit Way,,La Romana,290,40926,331888642162
1,1,443,1836 Korla Parkway,,Copperbelt,272,55405,689681677428
2,2,443,1836 Korla Parkway,,Copperbelt,272,55405,689681677428
1,1,444,231 Kaliningrad Place,,Lombardia,70,57833,575081026569
2,2,444,231 Kaliningrad Place,,Lombardia,70,57833,575081026569
1,1,445,495 Bhimavaram Lane,,Maharashtra,144,3,82088937724
2,2,445,495 Bhimavaram Lane,,Maharashtra,144,3,82088937724
1,1,446,1924 Shimonoseki Drive,,Batna,59,52625,406784385440
2,2,446,1924 Shimonoseki Drive,,Batna,59,52625,406784385440
1,1,447,105 Dzerzinsk Manor,,Inner Mongolia,540,48570,240776414296
2,2,447,105 Dzerzinsk Manor,,Inner Mongolia,540,48570,240776414296
1,1,448,614 Denizli Parkway,,Rio Grande do Sul,486,29444,876491807547
2,2,448,614 Denizli Parkway,,Rio Grande do Sul,486,29444,876491807547
1,1,449,1289 Belm Boulevard,,Tartumaa,530,88306,237368926031
2,2,449,1289 Belm Boulevard,,Tartumaa,530,88306,237368926031
1,1,450,203 Tambaram Street,,Buenos Aires,161,73942,411549550611
2,2,450,203 Tambaram Street,,Buenos Aires,161,73942,411549550611
1,1,451,1704 Tambaram Manor,,West Bengali,554,2834,39463554936
2,2,451,1704 Tambaram Manor,,West Bengali,554,2834,39463554936
1,1,452,207 Cuernavaca Loop,,Tatarstan,352,52671,782900030287
2,2,452,207 Cuernavaca Loop,,Tatarstan,352,52671,782900030287
1,1,453,319 Springs Loop,,Baijeri,160,99552,72524459905
2,2,453,319 Springs Loop,,Baijeri,160,99552,72524459905
1,1,454,956 Nam Dinh Manor,,Kerman,481,21872,474047727727
2,2,454,956 Nam Dinh Manor,,Kerman,481,21872,474047727727
1,1,455,1947 Paarl Way,,Central Java,509,23636,834061016202
2,2,455,1947 Paarl Way,,Central Java,509,23636,834061016202
1,1,456,814 Simferopol Loop,,Sinaloa,154,48745,524567129902
2,2,456,814 Simferopol Loop,,Sinaloa,154,48745,524567129902
1,1,457,535 Ahmadnagar Manor,,Abu Dhabi,3,41136,985109775584
2,2,457,535 Ahmadnagar Manor,,Abu Dhabi,3,41136,985109775584
1,1,458,138 Caracas Boulevard,,Zulia,326,16790,974433019532
2,2,458,138 Caracas Boulevard,,Zulia,326,16790,974433019532
1,1,459,251 Florencia Drive,,Michoacn de Ocampo,556,16119,118011831565
2,2,459,251 Florencia Drive,,Michoacn de Ocampo,556,16119,118011831565
1,1,460,659 Gatineau Boulevard,,La Paz,153,28587,205524798287
2,2,460,659 Gatineau Boulevard,,La Paz,153,28587,205524798287
1,1,461,1889 Valparai Way,,Ziguinchor,600,75559,670370974122
2,2,461,1889 Valparai Way,,Ziguinchor,600,75559,670370974122
1,1,462,1485 Bratislava Place,,Illinois,435,83183,924663855568
2,2,462,1485 Bratislava Place,,Illinois,435,83183,924663855568
1,1,463,935 Aden Boulevard,,Central Java,532,64709,335052544020
2,2,463,935 Aden Boulevard,,Central Java,532,64709,335052544020
1,1,464,76 Kermanshah Manor,,Esfahan,423,23343,762361821578
2,2,464,76 Kermanshah Manor,,Esfahan,423,23343,762361821578
1,1,465,734 Tanshui Avenue,,Caquet,170,70664,366776723320
2,2,465,734 Tanshui Avenue,,Caquet,170,70664,366776723320
1,1,466,118 Jaffna Loop,,Northern Mindanao,182,10447,325526730021
2,2,466,118 Jaffna Loop,,Northern Mindanao,182,10447,325526730021
1,1,467,1621 Tongliao Avenue,,Irkutsk,558,22173,209342540247
2,2,467,1621 Tongliao Avenue,,Irkutsk,558,22173,209342540247
1,1,468,1844 Usak Avenue,,Nova Scotia,196,84461,164414772677
2,2,468,1844 Usak Avenue,,Nova Scotia,196,84461,164414772677
1,1,469,1872 Toulon Loop,,OHiggins,428,7939,928809465153
2,2,469,1872 Toulon Loop,,OHiggins,428,7939,928809465153
1,1,470,1088 Ibirit Place,,Jalisco,595,88502,49084281333
2,2,470,1088 Ibirit Place,,Jalisco,595,88502,49084281333
1,1,471,1322 Mosul Parkway,,Shandong,145,95400,268053970382
2,2,471,1322 Mosul Parkway,,Shandong,145,95400,268053970382
1,1,472,1447 Chatsworth Place,,Chihuahua,129,41545,769370126331
2,2,472,1447 Chatsworth Place,,Chihuahua,129,41545,769370126331
1,1,473,1257 Guadalajara Street,,Karnataka,78,33599,195337700615
2,2,473,1257 Guadalajara Street,,Karnataka,78,33599,195337700615
1,1,474,1469 Plock Lane,,Galicia,388,95835,622884741180
2,2,474,1469 Plock Lane,,Galicia,388,95835,622884741180
1,1,475,434 Ourense (Orense) Manor,,Hodeida,206,14122,562370137426
2,2,475,434 Ourense (Orense) Manor,,Hodeida,206,14122,562370137426
1,1,476,270 Tambaram Parkway,,Gauteng,244,9668,248446668735
2,2,476,270 Tambaram Parkway,,Gauteng,244,9668,248446668735
1,1,477,1786 Salinas Place,,Nam Ha,359,66546,206060652238
2,2,477,1786 Salinas Place,,Nam Ha,359,66546,206060652238
1,1,478,1078 Stara Zagora Drive,,Aceh,301,69221,932992626595
2,2,478,1078 Stara Zagora Drive,,Aceh,301,69221,932992626595
1,1,479,1854 Okara Boulevard,,Drenthe,158,42123,131912793873
2,2,479,1854 Okara Boulevard,,Drenthe,158,42123,131912793873
1,1,480,421 Yaound Street,,Sumy,385,11363,726875628268
2,2,480,421 Yaound Street,,Sumy,385,11363,726875628268
1,1,481,1153 Allende Way,,Qubec,179,20336,856872225376
2,2,481,1153 Allende Way,,Qubec,179,20336,856872225376
1,1,482,808 Naala-Porto Parkway,,England,500,41060,553452430707
2,2,482,808 Naala-Porto Parkway,,England,500,41060,553452430707
1,1,483,632 Usolje-Sibirskoje Parkway,,Ha Darom,36,73085,667648979883
2,2,483,632 Usolje-Sibirskoje Parkway,,Ha Darom,36,73085,667648979883
1,1,484,98 Pyongyang Boulevard,,Ohio,11,88749,191958435142
2,2,484,98 Pyongyang Boulevard,,Ohio,11,88749,191958435142
1,1,485,984 Novoterkassk Loop,,Gaziantep,180,28165,435118527255
2,2,485,984 Novoterkassk Loop,,Gaziantep,180,28165,435118527255
1,1,486,64 Korla Street,,Mwanza,347,25145,510383179153
2,2,486,64 Korla Street,,Mwanza,347,25145,510383179153
1,1,487,1785 So Bernardo do Campo Street,,Veracruz,125,71182,684529463244
2,2,487,1785 So Bernardo do Campo Street,,Veracruz,125,71182,684529463244
1,1,488,698 Jelets Boulevard,,Denizli,142,2596,975185523021
2,2,488,698 Jelets Boulevard,,Denizli,142,2596,975185523021
1,1,489,1297 Alvorada Parkway,,Ningxia,587,11839,508348602835
2,2,489,1297 Alvorada Parkway,,Ningxia,587,11839,508348602835
1,1,490,1909 Dayton Avenue,,Guangdong,469,88513,702955450528
2,2,490,1909 Dayton Avenue,,Guangdong,469,88513,702955450528
1,1,491,1789 Saint-Denis Parkway,,Coahuila de Zaragoza,4,8268,936806643983
2,2,491,1789 Saint-Denis Parkway,,Coahuila de Zaragoza,4,8268,936806643983
1,1,492,185 Mannheim Lane,,Stavropol,408,23661,589377568313
2,2,492,185 Mannheim Lane,,Stavropol,408,23661,589377568313
1,1,493,184 Mandaluyong Street,,Baja California Sur,288,94239,488425406814
2,2,493,184 Mandaluyong Street,,Baja California Sur,288,94239,488425406814
1,1,494,591 Sungai Petani Drive,,Okayama,376,46400,37247325001
2,2,494,591 Sungai Petani Drive,,Okayama,376,46400,37247325001
1,1,495,656 Matamoros Drive,,Boyac,487,19489,17305839123
2,2,495,656 Matamoros Drive,,Boyac,487,19489,17305839123
1,1,496,775 ostka Drive,,al-Daqahliya,337,22358,171973024401
2,2,496,775 ostka Drive,,al-Daqahliya,337,22358,171973024401
1,1,497,1013 Tabuk Boulevard,,West Bengali,261,96203,158399646978
2,2,497,1013 Tabuk Boulevard,,West Bengali,261,96203,158399646978
1,1,498,319 Plock Parkway,,Istanbul,504,26101,854259976812
2,2,498,319 Plock Parkway,,Istanbul,504,26101,854259976812
1,1,499,1954 Kowloon and New Kowloon Way,,Chimborazo,434,63667,898559280434
2,2,499,1954 Kowloon and New Kowloon Way,,Chimborazo,434,63667,898559280434
1,1,500,362 Rajkot Lane,,Gansu,47,98030,962020153680
2,2,500,362 Rajkot Lane,,Gansu,47,98030,962020153680
1,1,501,1060 Tandil Lane,,Shandong,432,72349,211256301880
2,2,501,1060 Tandil Lane,,Shandong,432,72349,211256301880
1,1,502,1515 Korla Way,,England,589,57197,959467760895
2,2,502,1515 Korla Way,,England,589,57197,959467760895
1,1,503,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,444,50592,144206758053
2,2,503,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,444,50592,144206758053
1,1,504,1 Valle de Santiago Avenue,,Apulia,93,86208,465897838272
2,2,504,1 Valle de Santiago Avenue,,Apulia,93,86208,465897838272
1,1,505,519 Brescia Parkway,,East Java,318,69504,793996678771
2,2,505,519 Brescia Parkway,,East Java,318,69504,793996678771
1,1,506,414 Mandaluyong Street,,Lubelskie,314,16370,52709222667
2,2,506,414 Mandaluyong Street,,Lubelskie,314,16370,52709222667
1,1,507,1197 Sokoto Boulevard,,West Bengali,478,87687,868602816371
2,2,507,1197 Sokoto Boulevard,,West Bengali,478,87687,868602816371
1,1,508,496 Celaya Drive,,Nagano,552,90797,759586584889
2,2,508,496 Celaya Drive,,Nagano,552,90797,759586584889
1,1,509,786 Matsue Way,,Illinois,245,37469,111177206479
2,2,509,786 Matsue Way,,Illinois,245,37469,111177206479
1,1,510,48 Maracabo Place,,Central Luzon,519,1570,82671830126
2,2,510,48 Maracabo Place,,Central Luzon,519,1570,82671830126
1,1,511,1152 al-Qatif Lane,,Kalimantan Barat,412,44816,131370665218
2,2,511,1152 al-Qatif Lane,,Kalimantan Barat,412,44816,131370665218
1,1,512,1269 Ipoh Avenue,,Eskisehir,163,54674,402630109080
2,2,512,1269 Ipoh Avenue,,Eskisehir,163,54674,402630109080
1,1,513,758 Korolev Parkway,,Andhra Pradesh,568,75474,441628280920
2,2,513,758 Korolev Parkway,,Andhra Pradesh,568,75474,441628280920
1,1,514,1747 Rustenburg Place,,Bihar,110,51369,442673923363
2,2,514,1747 Rustenburg Place,,Bihar,110,51369,442673923363
1,1,515,886 Tonghae Place,,Volgograd,259,19450,711928348157
2,2,515,886 Tonghae Place,,Volgograd,259,19450,711928348157
1,1,516,1574 Goinia Boulevard,,Heilongjiang,502,39529,59634255214
2,2,516,1574 Goinia Boulevard,,Heilongjiang,502,39529,59634255214
1,1,517,548 Uruapan Street,,Ontario,312,35653,879347453467
2,2,517,548 Uruapan Street,,Ontario,312,35653,879347453467
1,1,519,962 Tama Loop,,,583,65952,282667506728
2,2,519,962 Tama Loop,,,583,65952,282667506728
1,1,520,1778 Gijn Manor,,Hubei,594,35156,288910576761
2,2,520,1778 Gijn Manor,,Hubei,594,35156,288910576761
1,1,521,568 Dhule (Dhulia) Loop,,Coquimbo,127,92568,602101369463
2,2,521,568 Dhule (Dhulia) Loop,,Coquimbo,127,92568,602101369463
1,1,522,1768 Udine Loop,,Battambang,60,32347,448876499197
2,2,522,1768 Udine Loop,,Battambang,60,32347,448876499197
1,1,523,608 Birgunj Parkway,,Taipei,116,400,627425618482
2,2,523,608 Birgunj Parkway,,Taipei,116,400,627425618482
1,1,524,680 A Corua (La Corua) Manor,,Sivas,482,49806,158326114853
2,2,524,680 A Corua (La Corua) Manor,,Sivas,482,49806,158326114853
1,1,525,1949 Sanya Street,,Gumma,224,61244,132100972047
2,2,525,1949 Sanya Street,,Gumma,224,61244,132100972047
1,1,526,617 Klerksdorp Place,,Khanh Hoa,366,94707,574973479129
2,2,526,617 Klerksdorp Place,,Khanh Hoa,366,94707,574973479129
1,1,527,1993 0 Loop,,Liaoning,588,41214,25865528181
2,2,527,1993 0 Loop,,Liaoning,588,41214,25865528181
1,1,528,1176 Southend-on-Sea Manor,,Southern Tagalog,458,81651,236679267178
2,2,528,1176 Southend-on-Sea Manor,,Southern Tagalog,458,81651,236679267178
1,1,529,600 Purnea (Purnia) Avenue,,Nghe An,571,18043,638409958875
2,2,529,600 Purnea (Purnia) Avenue,,Nghe An,571,18043,638409958875
1,1,530,1003 Qinhuangdao Street,,West Java,419,25972,35533115997
2,2,530,1003 Qinhuangdao Street,,West Java,419,25972,35533115997
1,1,531,1986 Sivas Place,,Friuli-Venezia Giuli,551,95775,182059202712
2,2,531,1986 Sivas Place,,Friuli-Venezia Giuli,551,95775,182059202712
1,1,532,1427 Tabuk Place,,Florida,101,31342,214756839122
2,2,532,1427 Tabuk Place,,Florida,101,31342,214756839122
1,1,533,556 Asuncin Way,,Mogiljov,339,35364,338244023543
2,2,533,556 Asuncin Way,,Mogiljov,339,35364,338244023543
1,1,534,486 Ondo Parkway,,Benguela,67,35202,105882218332
2,2,534,486 Ondo Parkway,,Benguela,67,35202,105882218332
1,1,535,635 Brest Manor,,Andhra Pradesh,75,40899,80593242951
2,2,535,635 Brest Manor,,Andhra Pradesh,75,40899,80593242951
1,1,536,166 Jinchang Street,,Buenos Aires,165,86760,717566026669
2,2,536,166 Jinchang Street,,Buenos Aires,165,86760,717566026669
1,1,537,958 Sagamihara Lane,,Mie,287,88408,427274926505
2,2,537,958 Sagamihara Lane,,Mie,287,88408,427274926505
1,1,538,1817 Livorno Way,,Khanh Hoa,100,79401,478380208348
2,2,538,1817 Livorno Way,,Khanh Hoa,100,79401,478380208348
1,1,539,1332 Gaziantep Lane,,Shandong,80,22813,383353187467
2,2,539,1332 Gaziantep Lane,,Shandong,80,22813,383353187467
1,1,540,949 Allende Lane,,Uttar Pradesh,24,67521,122981120653
2,2,540,949 Allende Lane,,Uttar Pradesh,24,67521,122981120653
1,1,541,195 Ilorin Street,,Chari-Baguirmi,363,49250,8912935608
2,2,541,195 Ilorin Street,,Chari-Baguirmi,363,49250,8912935608
1,1,542,193 Bhusawal Place,,Kang-won,539,9750,745267607502
2,2,542,193 Bhusawal Place,,Kang-won,539,9750,745267607502
1,1,543,43 Vilnius Manor,,Colorado,42,79814,484500282381
2,2,543,43 Vilnius Manor,,Colorado,42,79814,484500282381
1,1,544,183 Haiphong Street,,Jilin,46,69953,488600270038
2,2,544,183 Haiphong Street,,Jilin,46,69953,488600270038
1,1,545,163 Augusta-Richmond County Loop,,Carabobo,561,33030,754579047924
2,2,545,163 Augusta-Richmond County Loop,,Carabobo,561,33030,754579047924
1,1,546,191 Jos Azueta Parkway,,Ruse,436,13629,932156667696
2,2,546,191 Jos Azueta Parkway,,Ruse,436,13629,932156667696
1,1,547,379 Lublin Parkway,,Toscana,309,74568,921960450089
2,2,547,379 Lublin Parkway,,Toscana,309,74568,921960450089
1,1,548,1658 Cuman Loop,,Sumatera Selatan,396,51309,784907335610
2,2,548,1658 Cuman Loop,,Sumatera Selatan,396,51309,784907335610
1,1,549,454 Qinhuangdao Drive,,Tadla-Azilal,68,25866,786270036240
2,2,549,454 Qinhuangdao Drive,,Tadla-Azilal,68,25866,786270036240
1,1,550,1715 Okayama Street,,So Paulo,485,55676,169352919175
2,2,550,1715 Okayama Street,,So Paulo,485,55676,169352919175
1,1,551,182 Nukualofa Drive,,Sumy,275,15414,426346224043
2,2,551,182 Nukualofa Drive,,Sumy,275,15414,426346224043
1,1,552,390 Wroclaw Way,,Hainan,462,5753,357593328658
2,2,552,390 Wroclaw Way,,Hainan,462,5753,357593328658
1,1,553,1421 Quilmes Lane,,Ishikawa,260,19151,135407755975
2,2,553,1421 Quilmes Lane,,Ishikawa,260,19151,135407755975
1,1,554,947 Trshavn Place,,Central Luzon,528,841,50898428626
2,2,554,947 Trshavn Place,,Central Luzon,528,841,50898428626
1,1,555,1764 Jalib al-Shuyukh Parkway,,Galicia,459,77642,84794532510
2,2,555,1764 Jalib al-Shuyukh Parkway,,Galicia,459,77642,84794532510
1,1,556,346 Cam Ranh Avenue,,Zhejiang,599,39976,978430786151
2,2,556,346 Cam Ranh Avenue,,Zhejiang,599,39976,978430786151
1,1,557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21,26284,380077794770
2,2,557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21,26284,380077794770
1,1,558,904 Clarksville Drive,,Zhejiang,193,52234,955349440539
2,2,558,904 Clarksville Drive,,Zhejiang,193,52234,955349440539
1,1,559,1917 Kumbakonam Parkway,,Vojvodina,368,11892,698182547686
2,2,559,1917 Kumbakonam Parkway,,Vojvodina,368,11892,698182547686
1,1,560,1447 Imus Place,,Gujarat,426,12905,62127829280
2,2,560,1447 Imus Place,,Gujarat,426,12905,62127829280
1,1,561,1497 Fengshan Drive,,KwaZulu-Natal,112,63022,368738360376
2,2,561,1497 Fengshan Drive,,KwaZulu-Natal,112,63022,368738360376
1,1,562,869 Shikarpur Way,,England,496,57380,590764256785
2,2,562,869 Shikarpur Way,,England,496,57380,590764256785
1,1,563,1059 Yuncheng Avenue,,Vilna,570,47498,107092893983
2,2,563,1059 Yuncheng Avenue,,Vilna,570,47498,107092893983
1,1,564,505 Madiun Boulevard,,Dolnoslaskie,577,97271,970638808606
2,2,564,505 Madiun Boulevard,,Dolnoslaskie,577,97271,970638808606
1,1,565,1741 Hoshiarpur Boulevard,,al-Sharqiya,79,22372,855066328617
2,2,565,1741 Hoshiarpur Boulevard,,al-Sharqiya,79,22372,855066328617
1,1,566,1229 Varanasi (Benares) Manor,,Buenos Aires,43,40195,817740355461
2,2,566,1229 Varanasi (Benares) Manor,,Buenos Aires,43,40195,817740355461
1,1,567,1894 Boa Vista Way,,Texas,178,77464,239357986667
2,2,567,1894 Boa Vista Way,,Texas,178,77464,239357986667
1,1,568,1342 Sharja Way,,Sokoto & Kebbi & Zam,488,93655,946114054231
2,2,568,1342 Sharja Way,,Sokoto & Kebbi & Zam,488,93655,946114054231
1,1,569,1342 Abha Boulevard,,Bukarest,95,10714,997453607116
2,2,569,1342 Abha Boulevard,,Bukarest,95,10714,997453607116
1,1,570,415 Pune Avenue,,Shandong,580,44274,203202500108
2,2,570,415 Pune Avenue,,Shandong,580,44274,203202500108
1,1,571,1746 Faaa Way,,Huanuco,214,32515,863080561151
2,2,571,1746 Faaa Way,,Huanuco,214,32515,863080561151
1,1,572,539 Hami Way,,Tokat,538,52196,525518075499
2,2,572,539 Hami Way,,Tokat,538,52196,525518075499
1,1,573,1407 Surakarta Manor,,Moskova,466,33224,324346485054
2,2,573,1407 Surakarta Manor,,Moskova,466,33224,324346485054
1,1,574,502 Mandi Bahauddin Parkway,,Anzotegui,55,15992,618156722572
2,2,574,502 Mandi Bahauddin Parkway,,Anzotegui,55,15992,618156722572
1,1,575,1052 Pathankot Avenue,,Sichuan,299,77397,128499386727
2,2,575,1052 Pathankot Avenue,,Sichuan,299,77397,128499386727
1,1,576,1351 Sousse Lane,,Coahuila de Zaragoza,341,37815,203804046132
2,2,576,1351 Sousse Lane,,Coahuila de Zaragoza,341,37815,203804046132
1,1,577,1501 Pangkal Pinang Avenue,,Mazowieckie,409,943,770864062795
2,2,577,1501 Pangkal Pinang Avenue,,Mazowieckie,409,943,770864062795
1,1,578,1405 Hagonoy Avenue,,Slaskie,133,86587,867287719310
2,2,578,1405 Hagonoy Avenue,,Slaskie,133,86587,867287719310
1,1,579,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,598,95093,844018348565
2,2,579,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,598,95093,844018348565
1,1,580,923 Tangail Boulevard,,Tokyo-to,10,33384,315528269898
2,2,580,923 Tangail Boulevard,,Tokyo-to,10,33384,315528269898
1,1,581,186 Skikda Lane,,Morelos,131,89422,14465669789
2,2,581,186 Skikda Lane,,Morelos,131,89422,14465669789
1,1,582,1568 Celaya Parkway,,Kaohsiung,168,34750,278669994384
2,2,582,1568 Celaya Parkway,,Kaohsiung,168,34750,278669994384
1,1,583,1489 Kakamigahara Lane,,Taipei,526,98883,29341849811
2,2,583,1489 Kakamigahara Lane,,Taipei,526,98883,29341849811
1,1,584,1819 Alessandria Loop,,Campeche,103,53829,377633994405
2,2,584,1819 Alessandria Loop,,Campeche,103,53829,377633994405
1,1,585,1208 Tama Loop,,Ninawa,344,73605,954786054144
2,2,585,1208 Tama Loop,,Ninawa,344,73605,954786054144
1,1,586,951 Springs Lane,,Central Mindanao,219,96115,165164761435
2,2,586,951 Springs Lane,,Central Mindanao,219,96115,165164761435
1,1,587,760 Miyakonojo Drive,,Guerrero,246,64682,294449058179
2,2,587,760 Miyakonojo Drive,,Guerrero,246,64682,294449058179
1,1,588,966 Asuncin Way,,Hidalgo,212,62703,995527378381
2,2,588,966 Asuncin Way,,Hidalgo,212,62703,995527378381
1,1,589,1584 Ljubertsy Lane,,England,494,22954,285710089439
2,2,589,1584 Ljubertsy Lane,,England,494,22954,285710089439
1,1,590,247 Jining Parkway,,Banjul,54,53446,170115379190
