payment_id,customer_id,pstaff_id,amount,payment_date,rental_id,rental_date,inventory_id,customer_id,return_date,rstaff_id
8105,298,1,4.99,2005-08-23 08:13:26,15643,2005-08-23 08:13:26,103,298,2005-08-25 05:18:26,2
8106,299,1,5.99,2005-05-27 02:27:10,332,2005-05-27 02:27:10,1529,299,2005-06-03 01:26:10,2
8107,299,2,8.99,2005-05-28 14:48:39,606,2005-05-28 14:48:39,3509,299,2005-06-04 09:44:39,2
8108,299,1,8.99,2005-06-16 09:23:20,1650,2005-06-16 09:23:20,4125,299,2005-06-23 11:25:20,1
8109,299,2,4.99,2005-06-19 11:11:23,2664,2005-06-19 11:11:23,3496,299,2005-06-28 08:30:23,2
8110,299,1,2.99,2005-06-19 18:05:11,2774,2005-06-19 18:05:11,2809,299,2005-06-21 16:21:11,2
8111,299,2,4.99,2005-06-19 18:51:27,2791,2005-06-19 18:51:27,2174,299,2005-06-22 19:35:27,2
8112,299,1,0.99,2005-06-20 14:41:41,3074,2005-06-20 14:41:41,1441,299,2005-06-21 15:56:41,1
8113,299,2,2.99,2005-06-21 02:06:45,3223,2005-06-21 02:06:45,1033,299,2005-06-22 07:16:45,2
8114,299,1,5.99,2005-06-21 06:36:59,3288,2005-06-21 06:36:59,1961,299,2005-06-30 06:50:59,1
8115,299,2,0.99,2005-07-06 00:00:03,3497,2005-07-06 00:00:03,1970,299,2005-07-09 01:27:03,1
8116,299,2,5.99,2005-07-07 08:53:08,4153,2005-07-07 08:53:08,2185,299,2005-07-11 05:09:08,2
8117,299,1,2.99,2005-07-07 19:02:41,4350,2005-07-07 19:02:41,2223,299,2005-07-09 15:27:41,1
8118,299,2,1.99,2005-07-09 02:42:01,5033,2005-07-09 02:42:01,2841,299,2005-07-14 00:29:01,1
8119,299,1,2.99,2005-07-10 06:46:08,5642,2005-07-10 06:46:08,3630,299,2005-07-13 10:03:08,1
8120,299,2,0.99,2005-07-12 13:58:51,6732,2005-07-12 13:58:51,1913,299,2005-07-17 17:42:51,1
8121,299,1,7.99,2005-07-12 19:38:11,6853,2005-07-12 19:38:11,4006,299,2005-07-20 00:14:11,1
8122,299,1,4.99,2005-07-27 11:18:58,7264,2005-07-27 11:18:58,2391,299,2005-08-03 07:43:58,2
8123,299,1,2.99,2005-07-28 05:48:56,7746,2005-07-28 05:48:56,176,299,2005-08-04 07:33:56,1
8124,299,2,9.99,2005-07-28 10:02:25,7862,2005-07-28 10:02:25,2507,299,2005-08-05 13:10:25,1
8125,299,1,2.99,2005-07-31 00:50:54,9520,2005-07-31 00:50:54,1306,299,2005-08-04 20:05:54,1
8126,299,1,0.99,2005-08-01 00:42:18,10201,2005-08-01 00:42:18,3649,299,2005-08-08 20:49:18,2
8127,299,2,2.99,2005-08-01 08:54:32,10440,2005-08-01 08:54:32,842,299,2005-08-02 10:59:32,2
8128,299,1,6.99,2005-08-17 04:27:24,11629,2005-08-17 04:27:24,786,299,2005-08-26 10:25:24,2
8129,299,1,5.99,2005-08-17 09:03:24,11746,2005-08-17 09:03:24,4571,299,2005-08-25 06:08:24,2
8130,299,1,0.99,2005-08-17 18:46:21,11998,2005-08-17 18:46:21,4258,299,2005-08-18 20:29:21,1
8131,299,1,4.99,2005-08-19 09:55:20,13069,2005-08-19 09:55:20,368,299,2005-08-24 04:10:20,2
8132,299,2,0.99,2005-08-21 04:09:18,14208,2005-08-21 04:09:18,4180,299,2005-08-22 03:29:18,1
8133,299,1,3.99,2005-08-21 15:53:52,14548,2005-08-21 15:53:52,226,299,2005-08-25 15:39:52,2
8134,299,2,4.99,2005-08-22 04:10:10,14889,2005-08-22 04:10:10,1579,299,2005-08-24 06:23:10,2
8135,299,2,6.99,2005-08-22 04:26:34,14898,2005-08-22 04:26:34,1736,299,2005-08-31 10:04:34,1
8136,300,2,0.99,2005-05-27 19:52:29,457,2005-05-27 19:52:29,2368,300,2005-06-02 17:17:29,2
8137,300,1,3.99,2005-05-29 14:18:32,780,2005-05-29 14:18:32,1919,300,2005-06-06 20:14:32,1
8138,300,1,4.99,2005-05-31 15:24:19,1111,2005-05-31 15:24:19,1137,300,2005-06-08 21:18:19,1
8139,300,2,0.99,2005-06-15 15:17:21,1381,2005-06-15 15:17:21,3262,300,2005-06-20 17:07:21,2
8140,300,1,2.99,2005-06-20 22:32:44,3177,2005-06-20 22:32:44,2546,300,2005-06-22 23:01:44,1
8141,300,1,0.99,2005-07-06 13:27:33,3775,2005-07-06 13:27:33,3696,300,2005-07-09 10:27:33,1
8142,300,1,0.99,2005-07-07 02:25:42,4030,2005-07-07 02:25:42,1734,300,2005-07-08 22:53:42,2
8143,300,2,2.99,2005-07-10 03:17:42,5562,2005-07-10 03:17:42,3604,300,2005-07-12 03:26:42,1
8144,300,1,10.99,2005-07-10 10:09:17,5705,2005-07-10 10:09:17,4030,300,2005-07-19 07:24:17,2
8145,300,2,4.99,2005-07-11 07:26:57,6111,2005-07-11 07:26:57,3504,300,2005-07-13 10:43:57,2
8146,300,1,5.99,2005-07-12 18:23:39,6822,2005-07-12 18:23:39,1592,300,2005-07-19 21:06:39,1
8147,300,1,4.99,2005-07-27 01:16:29,6998,2005-07-27 01:16:29,788,300,2005-07-30 05:50:29,2
8148,300,1,4.99,2005-07-28 08:14:11,7815,2005-07-28 08:14:11,3551,300,2005-07-30 02:34:11,2
8149,300,1,6.99,2005-07-28 19:20:16,8117,2005-07-28 19:20:16,1502,300,2005-08-05 23:55:16,1
8150,300,1,6.99,2005-07-28 23:31:05,8210,2005-07-28 23:31:05,3424,300,2005-08-06 17:36:05,1
8151,300,1,3.99,2005-07-29 01:52:22,8283,2005-07-29 01:52:22,2002,300,2005-08-05 03:22:22,2
8152,300,1,0.99,2005-07-30 08:01:00,9078,2005-07-30 08:01:00,955,300,2005-07-31 10:39:00,1
8153,300,2,2.99,2005-07-30 09:46:36,9127,2005-07-30 09:46:36,4114,300,2005-07-31 07:43:36,1
8154,300,2,0.99,2005-07-31 10:35:22,9791,2005-07-31 10:35:22,3642,300,2005-08-03 05:34:22,1
8155,300,1,4.99,2005-08-02 04:12:17,10977,2005-08-02 04:12:17,2302,300,2005-08-06 06:52:17,2
8156,300,2,2.99,2005-08-18 12:39:37,12484,2005-08-18 12:39:37,3690,300,2005-08-24 08:47:37,2
8157,300,2,5.99,2005-08-18 18:22:27,12644,2005-08-18 18:22:27,1511,300,2005-08-26 00:01:27,1
8158,300,2,3.99,2005-08-19 17:01:20,13257,2005-08-19 17:01:20,164,300,2005-08-24 17:26:20,1
8159,300,1,0.99,2005-08-19 18:43:53,13296,2005-08-19 18:43:53,1728,300,2005-08-21 23:30:53,2
8160,300,2,6.99,2005-08-20 01:52:30,13499,2005-08-20 01:52:30,1893,300,2005-08-28 04:57:30,1
8161,300,1,5.99,2005-08-20 09:50:52,13717,2005-08-20 09:50:52,1629,300,2005-08-28 11:32:52,2
8162,300,1,7.99,2005-08-21 20:01:34,14674,2005-08-21 20:01:34,572,300,2005-08-27 18:33:34,1
8163,300,1,9.99,2005-08-21 21:07:59,14709,2005-08-21 21:07:59,1856,300,2005-08-31 02:19:59,1
8164,300,2,2.99,2005-08-22 10:08:50,15051,2005-08-22 10:08:50,1419,300,2005-08-28 10:23:50,1
8165,300,2,5.99,2005-08-23 14:43:46,15811,2005-08-23 14:43:46,3487,300,2005-08-27 16:43:46,1
8166,300,1,4.99,2006-02-14 15:16:03,15695,2006-02-14 15:16:03,2954,300,None,1
8167,301,2,4.99,2005-05-25 03:41:50,27,2005-05-25 03:41:50,1225,301,2005-05-30 01:13:50,2
8168,301,2,5.99,2005-05-26 10:51:46,227,2005-05-26 10:51:46,214,301,2005-05-30 07:24:46,1
8169,301,1,0.99,2005-05-30 16:59:03,955,2005-05-30 16:59:03,4140,301,2005-05-31 11:58:03,2
8170,301,1,0.99,2005-06-17 00:39:54,1853,2005-06-17 00:39:54,2949,301,2005-06-19 00:22:54,2
8171,301,1,4.99,2005-06-19 07:18:17,2611,2005-06-19 07:18:17,3682,301,2005-06-21 10:19:17,1
8172,301,2,2.99,2005-06-20 04:23:49,2925,2005-06-20 04:23:49,804,301,2005-06-22 04:37:49,2
8173,301,2,4.99,2005-07-07 17:44:22,4316,2005-07-07 17:44:22,517,301,2005-07-14 15:12:22,2
8174,301,2,3.99,2005-07-08 18:07:45,4834,2005-07-08 18:07:45,1288,301,2005-07-14 15:27:45,1
8175,301,1,6.99,2005-07-09 07:14:18,5119,2005-07-09 07:14:18,2996,301,2005-07-18 04:07:18,1
8176,301,2,4.99,2005-07-10 01:00:00,5511,2005-07-10 01:00:00,3678,301,2005-07-12 20:44:00,1
8177,301,2,2.99,2005-07-10 11:28:32,5730,2005-07-10 11:28:32,1903,301,2005-07-11 11:45:32,2
8178,301,2,2.99,2005-07-10 15:16:30,5807,2005-07-10 15:16:30,2092,301,2005-07-11 14:02:30,2
8179,301,2,6.99,2005-07-12 18:53:34,6833,2005-07-12 18:53:34,912,301,2005-07-19 22:21:34,2
8180,301,2,4.99,2005-07-27 13:25:31,7318,2005-07-27 13:25:31,1954,301,2005-07-31 11:44:31,2
8181,301,2,4.99,2005-07-28 08:25:00,7818,2005-07-28 08:25:00,1672,301,2005-07-29 14:07:00,1
8182,301,2,4.99,2005-07-30 21:31:02,9435,2005-07-30 21:31:02,3116,301,2005-08-05 22:34:02,1
8183,301,1,0.99,2005-08-02 00:47:19,10883,2005-08-02 00:47:19,4,301,2005-08-03 00:02:19,1
8184,301,2,5.99,2005-08-19 14:09:26,13183,2005-08-19 14:09:26,2404,301,2005-08-28 08:44:26,2
8185,301,2,2.99,2005-08-20 07:13:47,13633,2005-08-20 07:13:47,3227,301,2005-08-24 11:25:47,1
8186,301,1,10.99,2005-08-22 16:24:42,15201,2005-08-22 16:24:42,4456,301,2005-08-31 17:54:42,1
8187,301,1,1.99,2005-08-22 18:39:11,15268,2005-08-22 18:39:11,1245,301,2005-08-26 21:46:11,1
8188,302,2,4.99,2005-05-25 04:47:44,38,2005-05-25 04:47:44,2540,302,2005-06-01 00:58:44,1
8189,302,2,5.99,2005-05-25 15:38:46,92,2005-05-25 15:38:46,775,302,2005-05-31 13:40:46,2
8190,302,1,2.99,2005-06-15 04:04:41,1231,2005-06-15 04:04:41,3003,302,2005-06-20 23:52:41,2
8191,302,2,4.99,2005-07-08 10:26:02,4676,2005-07-08 10:26:02,2590,302,2005-07-10 13:38:02,2
8192,302,2,0.99,2005-07-10 00:27:21,5498,2005-07-10 00:27:21,63,302,2005-07-13 20:11:21,2
8193,302,2,2.99,2005-07-10 08:51:39,5682,2005-07-10 08:51:39,17,302,2005-07-12 14:44:39,2
8194,302,2,0.99,2005-07-10 10:31:52,5709,2005-07-10 10:31:52,732,302,2005-07-12 10:47:52,1
8195,302,2,4.99,2005-07-10 16:07:16,5821,2005-07-10 16:07:16,147,302,2005-07-14 19:48:16,1
8196,302,2,7.99,2005-07-12 09:05:34,6623,2005-07-12 09:05:34,4412,302,2005-07-19 13:54:34,2
8197,302,1,0.99,2005-07-27 08:18:38,7183,2005-07-27 08:18:38,3384,302,2005-08-01 03:24:38,1
8198,302,1,6.99,2005-07-27 16:42:30,7411,2005-07-27 16:42:30,515,302,2005-08-05 17:38:30,1
8199,302,1,6.99,2005-07-29 05:10:08,8363,2005-07-29 05:10:08,1607,302,2005-08-06 00:11:08,1
8200,302,2,0.99,2005-07-29 14:48:48,8646,2005-07-29 14:48:48,89,302,2005-08-03 18:11:48,2
8201,302,1,2.99,2005-07-29 21:04:14,8795,2005-07-29 21:04:14,1896,302,2005-07-31 02:58:14,2
8202,302,1,7.99,2005-07-30 10:32:08,9146,2005-07-30 10:32:08,483,302,2005-08-08 14:30:08,1
8203,302,2,2.99,2005-07-30 18:37:24,9358,2005-07-30 18:37:24,712,302,2005-08-07 23:34:24,2
8204,302,1,8.99,2005-07-30 19:10:03,9374,2005-07-30 19:10:03,103,302,2005-08-06 21:54:03,2
8205,302,2,5.99,2005-07-31 03:03:07,9581,2005-07-31 03:03:07,2588,302,2005-08-05 23:01:07,1
8206,302,2,0.99,2005-08-01 04:56:13,10329,2005-08-01 04:56:13,2289,302,2005-08-03 03:54:13,1
8207,302,1,7.99,2005-08-17 23:25:21,12126,2005-08-17 23:25:21,2304,302,2005-08-23 21:51:21,1
8208,302,2,4.99,2005-08-18 13:39:53,12516,2005-08-18 13:39:53,1332,302,2005-08-20 08:33:53,1
8209,302,1,2.99,2005-08-19 04:09:38,12903,2005-08-19 04:09:38,2340,302,2005-08-26 03:24:38,2
8210,302,1,2.99,2005-08-20 16:43:02,13916,2005-08-20 16:43:02,2971,302,2005-08-25 19:21:02,1
8211,302,1,4.99,2005-08-21 01:25:00,14120,2005-08-21 01:25:00,4069,302,2005-08-24 23:21:00,2
8212,302,2,3.99,2005-08-21 05:35:17,14247,2005-08-21 05:35:17,267,302,2005-08-26 03:22:17,1
8213,302,2,2.99,2005-08-23 05:37:13,15578,2005-08-23 05:37:13,2829,302,2005-08-27 01:11:13,1
8214,302,1,5.99,2005-08-23 07:22:02,15622,2005-08-23 07:22:02,3335,302,2005-09-01 06:08:02,2
8215,302,2,0.99,2005-08-23 11:40:08,15734,2005-08-23 11:40:08,3952,302,2005-08-27 08:16:08,1
8216,302,2,6.99,2005-08-23 20:22:17,15987,2005-08-23 20:22:17,3150,302,2005-08-31 21:46:17,2
8217,303,1,0.99,2005-05-26 16:07:38,265,2005-05-26 16:07:38,2276,303,2005-06-01 14:20:38,1
8218,303,1,2.99,2005-05-30 05:01:30,871,2005-05-30 05:01:30,4573,303,2005-06-04 06:22:30,2
8219,303,2,4.99,2005-05-31 07:01:27,1050,2005-05-31 07:01:27,726,303,2005-06-03 07:50:27,2
8220,303,2,4.99,2005-06-17 09:23:16,1970,2005-06-17 09:23:16,1358,303,2005-06-22 09:40:16,2
8221,303,1,8.99,2005-06-18 03:27:03,2223,2005-06-18 03:27:03,4068,303,2005-06-27 09:19:03,2
8222,303,1,3.99,2005-06-20 15:05:18,3077,2005-06-20 15:05:18,1675,303,2005-06-26 20:52:18,2
8223,303,1,2.99,2005-06-20 17:26:05,3107,2005-06-20 17:26:05,4527,303,2005-06-25 12:36:05,1
8224,303,1,4.99,2005-07-09 08:04:59,5140,2005-07-09 08:04:59,947,303,2005-07-11 08:28:59,2
8225,303,1,4.99,2005-07-11 12:31:24,6205,2005-07-11 12:31:24,3442,303,2005-07-13 11:31:24,2
8226,303,2,4.99,2005-07-11 13:18:37,6219,2005-07-11 13:18:37,38,303,2005-07-13 13:18:37,2
8227,303,1,4.99,2005-07-12 01:16:40,6464,2005-07-12 01:16:40,3100,303,2005-07-20 00:53:40,1
8228,303,1,4.99,2005-07-27 02:32:44,7023,2005-07-27 02:32:44,4196,303,2005-08-03 04:06:44,1
8229,303,2,2.99,2005-07-27 20:19:08,7502,2005-07-27 20:19:08,3229,303,2005-07-28 18:32:08,2
8230,303,1,0.99,2005-07-29 06:41:22,8409,2005-07-29 06:41:22,4314,303,2005-07-31 11:21:22,1
8231,303,2,6.99,2005-07-29 18:28:15,8734,2005-07-29 18:28:15,2374,303,2005-08-05 23:38:15,1
8232,303,2,0.99,2005-07-29 19:39:04,8764,2005-07-29 19:39:04,2348,303,2005-08-01 13:52:04,1
8233,303,2,2.99,2005-08-01 00:56:47,10209,2005-08-01 00:56:47,2429,303,2005-08-03 19:58:47,2
8234,303,1,4.99,2005-08-02 13:42:44,11253,2005-08-02 13:42:44,2898,303,2005-08-09 17:06:44,2
8235,303,2,2.99,2005-08-17 05:54:15,11673,2005-08-17 05:54:15,823,303,2005-08-21 08:12:15,2
8236,303,2,2.99,2005-08-17 18:27:49,11993,2005-08-17 18:27:49,295,303,2005-08-21 00:04:49,1
8237,303,2,0.99,2005-08-17 23:11:12,12117,2005-08-17 23:11:12,4140,303,2005-08-22 23:56:12,1
8238,303,1,0.99,2005-08-18 07:55:09,12365,2005-08-18 07:55:09,4350,303,2005-08-24 05:42:09,1
8239,303,2,2.99,2005-08-18 11:59:44,12473,2005-08-18 11:59:44,1237,303,2005-08-21 13:38:44,1
8240,303,1,5.99,2005-08-21 23:09:32,14750,2005-08-21 23:09:32,918,303,2005-08-30 00:46:32,2
8241,303,2,4.99,2005-08-22 00:40:22,14795,2005-08-22 00:40:22,1695,303,2005-08-26 01:37:22,1
8242,303,1,3.99,2005-08-23 02:55:42,15511,2005-08-23 02:55:42,3327,303,2005-08-31 03:14:42,2
8243,304,1,10.99,2005-05-25 21:58:58,135,2005-05-25 21:58:58,103,304,2005-06-03 17:50:58,1
8244,304,1,0.99,2005-05-27 14:51:45,415,2005-05-27 14:51:45,3698,304,2005-05-28 19:07:45,2
8245,304,2,2.99,2005-05-30 14:47:31,937,2005-05-30 14:47:31,1054,304,2005-06-05 09:53:31,2
8246,304,1,6.99,2005-06-15 17:26:32,1414,2005-06-15 17:26:32,4005,304,2005-06-22 22:30:32,1
8247,304,2,4.99,2005-06-16 00:26:07,1525,2005-06-16 00:26:07,1467,304,2005-06-19 22:37:07,2
8248,304,1,3.99,2005-06-17 14:03:43,2039,2005-06-17 14:03:43,1514,304,2005-06-24 09:21:43,1
8249,304,2,4.99,2005-06-20 02:45:35,2902,2005-06-20 02:45:35,2787,304,2005-06-26 07:51:35,1
8250,304,1,6.99,2005-07-08 00:12:53,4466,2005-07-08 00:12:53,3320,304,2005-07-17 03:49:53,2
8251,304,2,8.99,2005-07-08 17:07:11,4812,2005-07-08 17:07:11,3281,304,2005-07-17 21:03:11,2
8252,304,1,2.99,2005-07-09 20:23:38,5411,2005-07-09 20:23:38,4292,304,2005-07-16 01:17:38,2
8253,304,1,4.99,2005-07-10 10:40:32,5712,2005-07-10 10:40:32,3480,304,2005-07-12 11:45:32,1
8254,304,2,3.99,2005-07-10 12:20:36,5749,2005-07-10 12:20:36,1768,304,2005-07-19 10:39:36,1
8255,304,2,0.99,2005-07-10 14:36:29,5795,2005-07-10 14:36:29,3958,304,2005-07-14 13:26:29,1
8256,304,2,0.99,2005-07-11 07:07:09,6107,2005-07-11 07:07:09,3798,304,2005-07-14 07:32:09,2
8257,304,1,4.99,2005-07-12 14:16:52,6737,2005-07-12 14:16:52,315,304,2005-07-18 19:48:52,1
8258,304,2,4.99,2005-07-27 21:59:15,7551,2005-07-27 21:59:15,2635,304,2005-07-31 19:54:15,2
8259,304,2,4.99,2005-07-28 17:02:32,8055,2005-07-28 17:02:32,4162,304,2005-07-31 22:05:32,2
8260,304,1,0.99,2005-07-31 15:18:03,9930,2005-07-31 15:18:03,4491,304,2005-08-01 12:36:03,2
8261,304,1,6.99,2005-07-31 17:29:48,9992,2005-07-31 17:29:48,4242,304,2005-08-09 13:02:48,2
8262,304,1,0.99,2005-08-01 15:35:14,10631,2005-08-01 15:35:14,2712,304,2005-08-03 10:48:14,1
8263,304,2,4.99,2005-08-17 18:13:55,11983,2005-08-17 18:13:55,2580,304,2005-08-23 18:27:55,2
8264,304,1,5.99,2005-08-18 14:17:30,12540,2005-08-18 14:17:30,2826,304,2005-08-26 15:33:30,2
8265,304,2,3.99,2005-08-20 16:31:33,13911,2005-08-20 16:31:33,4400,304,2005-08-28 19:26:33,2
8266,304,1,0.99,2005-08-20 21:10:32,14023,2005-08-20 21:10:32,2668,304,2005-08-23 20:57:32,1
8267,304,1,4.99,2005-08-22 04:26:38,14899,2005-08-22 04:26:38,3700,304,2005-08-31 08:36:38,2
8268,304,1,4.99,2005-08-22 06:05:38,14945,2005-08-22 06:05:38,1567,304,2005-08-29 12:01:38,1
8269,305,2,2.99,2005-05-25 10:10:14,69,2005-05-25 10:10:14,3207,305,2005-05-27 14:02:14,2
8270,305,1,4.99,2005-06-16 03:39:56,1574,2005-06-16 03:39:56,161,305,2005-06-22 05:40:56,2
8271,305,2,0.99,2005-06-17 03:19:20,1884,2005-06-17 03:19:20,4567,305,2005-06-21 00:19:20,1
8272,305,1,11.99,2005-06-17 23:51:21,2166,2005-06-17 23:51:21,4343,305,2005-06-27 01:06:21,2
8273,305,1,0.99,2005-06-21 14:21:49,3387,2005-06-21 14:21:49,2709,305,2005-06-24 16:46:49,2
8274,305,2,4.99,2005-07-07 14:22:45,4260,2005-07-07 14:22:45,4575,305,2005-07-08 15:10:45,2
8275,305,1,2.99,2005-07-08 08:57:20,4638,2005-07-08 08:57:20,2240,305,2005-07-10 05:08:20,2
8276,305,2,0.99,2005-07-09 03:18:51,5041,2005-07-09 03:18:51,2711,305,2005-07-13 03:08:51,1
8277,305,1,2.99,2005-07-09 03:59:43,5052,2005-07-09 03:59:43,1884,305,2005-07-12 05:48:43,1
8278,305,2,4.99,2005-07-10 04:08:25,5582,2005-07-10 04:08:25,3341,305,2005-07-13 06:04:25,1
8279,305,1,8.99,2005-07-10 12:10:11,5745,2005-07-10 12:10:11,41,305,2005-07-19 06:56:11,1
8280,305,1,7.99,2005-07-11 08:28:19,6134,2005-07-11 08:28:19,3225,305,2005-07-18 09:20:19,2
8281,305,2,0.99,2005-07-12 08:50:48,6619,2005-07-12 08:50:48,4062,305,2005-07-14 11:54:48,1
8282,305,2,4.99,2005-07-29 23:54:54,8865,2005-07-29 23:54:54,1835,305,2005-07-31 05:10:54,2
8283,305,2,4.99,2005-07-30 09:25:56,9119,2005-07-30 09:25:56,275,305,2005-08-03 03:36:56,1
8284,305,2,4.99,2005-08-01 08:26:08,10426,2005-08-01 08:26:08,1325,305,2005-08-09 04:09:08,1
8285,305,2,4.99,2005-08-02 02:35:44,10929,2005-08-02 02:35:44,913,305,2005-08-05 03:52:44,1
8286,305,1,2.99,2005-08-02 04:17:53,10981,2005-08-02 04:17:53,3699,305,2005-08-09 03:45:53,2
8287,305,2,5.99,2005-08-02 05:55:39,11035,2005-08-02 05:55:39,3776,305,2005-08-08 06:46:39,2
8288,305,2,3.99,2005-08-17 11:51:39,11809,2005-08-17 11:51:39,1136,305,2005-08-24 17:14:39,1
8289,305,2,3.99,2005-08-18 16:17:50,12592,2005-08-18 16:17:50,1618,305,2005-08-25 20:20:50,1
8290,305,2,0.99,2005-08-19 02:03:26,12846,2005-08-19 02:03:26,286,305,2005-08-25 07:39:26,2
8291,305,1,4.99,2005-08-20 12:09:26,13782,2005-08-20 12:09:26,577,305,2005-08-23 08:31:26,2
8292,305,2,2.99,2005-08-22 23:54:04,15417,2005-08-22 23:54:04,1826,305,2005-08-26 22:25:04,1
8293,305,1,6.99,2005-08-23 06:59:07,15612,2005-08-23 06:59:07,3367,305,2005-09-01 11:26:07,2
8294,306,2,3.99,2005-05-27 08:49:21,375,2005-05-27 08:49:21,1815,306,2005-06-04 14:11:21,1
8295,306,2,6.99,2005-05-28 22:05:29,672,2005-05-28 22:05:29,697,306,2005-06-06 02:10:29,2
8296,306,2,0.99,2005-06-14 23:54:34,1172,2005-06-14 23:54:34,2685,306,2005-06-16 02:26:34,1
8297,306,2,6.99,2005-06-19 21:58:21,2836,2005-06-19 21:58:21,1453,306,2005-06-27 00:41:21,2
8298,306,1,6.99,2005-07-06 15:23:56,3814,2005-07-06 15:23:56,3826,306,2005-07-13 20:51:56,2
8299,306,2,5.99,2005-07-08 01:05:57,4484,2005-07-08 01:05:57,2867,306,2005-07-16 00:41:57,2
8300,306,2,1.99,2005-07-08 06:41:25,4596,2005-07-08 06:41:25,2280,306,2005-07-14 01:36:25,1
8301,306,2,2.99,2005-07-10 04:06:06,5581,2005-07-10 04:06:06,3450,306,2005-07-15 08:31:06,2
8302,306,2,2.99,2005-07-12 20:10:17,6868,2005-07-12 20:10:17,719,306,2005-07-15 22:34:17,2
8303,306,1,4.99,2005-07-26 23:52:47,6953,2005-07-26 23:52:47,2910,306,2005-07-30 23:07:47,1
8304,306,1,6.99,2005-07-27 09:47:12,7225,2005-07-27 09:47:12,632,306,2005-08-03 13:19:12,2
8305,306,1,4.99,2005-07-27 10:04:19,7232,2005-07-27 10:04:19,1147,306,2005-07-28 09:43:19,2
8306,306,2,2.99,2005-07-28 03:54:28,7701,2005-07-28 03:54:28,1604,306,2005-08-01 08:39:28,2
8307,306,2,0.99,2005-07-29 13:51:20,8620,2005-07-29 13:51:20,3718,306,2005-08-02 13:05:20,1
8308,306,1,0.99,2005-07-29 17:04:37,8702,2005-07-29 17:04:37,2215,306,2005-08-05 15:30:37,2
8309,306,2,4.99,2005-07-30 14:03:58,9242,2005-07-30 14:03:58,755,306,2005-08-02 18:09:58,2
8310,306,2,4.99,2005-07-30 20:07:06,9395,2005-07-30 20:07:06,1298,306,2005-08-08 21:21:06,1
8311,306,1,0.99,2005-07-31 09:57:51,9774,2005-07-31 09:57:51,4174,306,2005-08-02 09:08:51,2
8312,306,1,6.99,2005-08-01 00:43:18,10202,2005-08-01 00:43:18,1099,306,2005-08-08 23:26:18,1
8313,306,2,5.99,2005-08-02 01:12:13,10893,2005-08-02 01:12:13,2529,306,2005-08-11 05:53:13,2
8314,306,2,4.99,2005-08-02 09:30:11,11142,2005-08-02 09:30:11,2954,306,2005-08-05 06:52:11,1
8315,306,1,0.99,2005-08-02 20:24:02,11440,2005-08-02 20:24:02,2727,306,2005-08-07 16:42:02,2
8316,306,2,6.99,2005-08-17 05:56:27,11674,2005-08-17 05:56:27,582,306,2005-08-24 08:50:27,2
8317,306,2,0.99,2005-08-17 10:27:19,11776,2005-08-17 10:27:19,2400,306,2005-08-20 14:02:19,2
8318,306,1,7.99,2005-08-18 03:00:11,12225,2005-08-18 03:00:11,1876,306,2005-08-24 05:01:11,1
8319,306,1,2.99,2005-08-19 07:19:04,12989,2005-08-19 07:19:04,2929,306,2005-08-21 10:58:04,1
8320,306,1,4.99,2005-08-20 08:57:28,13686,2005-08-20 08:57:28,666,306,2005-08-24 07:21:28,2
8321,306,2,5.99,2005-08-20 10:08:27,13725,2005-08-20 10:08:27,3861,306,2005-08-28 06:52:27,2
8322,306,1,0.99,2005-08-20 15:11:11,13873,2005-08-20 15:11:11,1683,306,2005-08-22 20:13:11,2
8323,306,1,4.99,2005-08-20 19:45:43,13996,2005-08-20 19:45:43,3341,306,2005-08-22 16:47:43,2
8324,306,1,2.99,2005-08-23 01:07:37,15457,2005-08-23 01:07:37,4539,306,2005-08-26 19:46:37,1
8325,306,2,7.99,2005-08-23 16:19:14,15868,2005-08-23 16:19:14,2186,306,2005-08-29 16:14:14,2
8326,307,2,4.99,2005-05-27 14:45:37,413,2005-05-27 14:45:37,3516,307,2005-06-03 11:11:37,1
8327,307,1,4.99,2005-05-28 06:16:32,535,2005-05-28 06:16:32,4209,307,2005-05-31 02:48:32,1
8328,307,1,1.99,2005-05-28 15:33:28,614,2005-05-28 15:33:28,280,307,2005-06-04 12:27:28,2
8329,307,1,6.99,2005-05-30 19:50:28,970,2005-05-30 19:50:28,1520,307,2005-06-09 01:19:28,1
8330,307,2,2.99,2005-06-17 22:53:27,2152,2005-06-17 22:53:27,2665,307,2005-06-23 19:19:27,1
8331,307,1,0.99,2005-06-17 23:51:28,2167,2005-06-17 23:51:28,3796,307,2005-06-21 00:43:28,2
8332,307,1,4.99,2005-06-19 18:47:00,2787,2005-06-19 18:47:00,3371,307,2005-06-22 20:22:00,2
8333,307,1,2.99,2005-06-20 01:26:18,2881,2005-06-20 01:26:18,1391,307,2005-06-26 23:42:18,1
8334,307,2,5.99,2005-06-20 13:22:48,3057,2005-06-20 13:22:48,1101,307,2005-06-26 17:22:48,2
8335,307,1,4.99,2005-06-21 00:51:06,3209,2005-06-21 00:51:06,287,307,2005-06-22 21:49:06,2
8336,307,1,6.99,2005-07-06 22:13:45,3962,2005-07-06 22:13:45,379,307,2005-07-15 00:22:45,2
8337,307,1,4.99,2005-07-06 23:24:03,3985,2005-07-06 23:24:03,2096,307,2005-07-10 00:20:03,2
