film_id,attore_id,nome,cognome
560,171,OLYMPIA,PFEIFFER
146,20,LUCILLE,TRACY
312,128,CATE,MCQUEEN
506,1,PENELOPE,GUINESS
519,83,BEN,WILLIS
429,146,ALBERT,JOHANSSON
380,141,CATE,HARRIS
885,155,IAN,TANDY
37,64,RAY,JOHANSSON
849,141,CATE,HARRIS
894,158,VIVIEN,BASINGER
885,138,LUCILLE,DEE
111,38,TOM,MCKELLEN
428,19,BOB,FAWCETT
371,142,JADA,RYDER
915,105,SIDNEY,CROWE
53,6,BETTE,NICHOLSON
27,170,MENA,HOPPER
193,179,ED,GUINESS
198,62,JAYNE,NEESON
124,17,HELEN,VOIGHT
90,34,AUDREY,OLIVIER
953,144,ANGELA,WITHERSPOON
492,116,DAN,STREEP
855,23,SANDRA,KILMER
224,137,MORGAN,WILLIAMS
61,138,LUCILLE,DEE
411,5,JOHNNY,LOLLOBRIGIDA
707,62,JAYNE,NEESON
642,100,SPENCER,DEPP
811,179,ED,GUINESS
744,102,WALTER,TORN
421,85,MINNIE,ZELLWEGER
359,111,CAMERON,ZELLWEGER
326,157,GRETA,MALDEN
53,30,SANDRA,PECK
291,179,ED,GUINESS
804,23,SANDRA,KILMER
823,73,GARY,PENN
978,82,WOODY,JOLIE
859,91,CHRISTOPHER,BERRY
267,79,MAE,HOFFMAN
353,38,TOM,MCKELLEN
878,143,RIVER,DEAN
627,51,GARY,PHOENIX
831,117,RENEE,TRACY
219,171,OLYMPIA,PFEIFFER
177,16,FRED,COSTNER
191,9,JOE,SWANK
712,4,JENNIFER,DAVIS
57,130,GRETA,KEITEL
195,49,ANNE,CRONYN
764,54,PENELOPE,PINKETT
540,94,KENNETH,TORN
655,161,HARVEY,HOPE
231,36,BURT,DUKAKIS
183,157,GRETA,MALDEN
905,149,RUSSELL,TEMPLE
959,168,WILL,WILSON
473,165,AL,GARLAND
706,143,RIVER,DEAN
258,140,WHOOPI,HURT
501,38,TOM,MCKELLEN
625,181,MATTHEW,CARREY
518,61,CHRISTIAN,NEESON
845,182,DEBBIE,AKROYD
390,137,MORGAN,WILLIAMS
987,132,ADAM,HOPPER
458,77,CARY,MCCONAUGHEY
759,14,VIVIEN,BERGEN
646,64,RAY,JOHANSSON
529,83,BEN,WILLIS
981,63,CAMERON,WRAY
734,98,CHRIS,BRIDGES
58,44,NICK,STALLONE
230,79,MAE,HOFFMAN
708,192,JOHN,SUVARI
547,75,BURT,POSEY
34,57,JUDE,CRUISE
348,129,DARYL,CRAWFORD
937,53,MENA,TEMPLE
41,118,CUBA,ALLEN
34,178,LISA,MONROE
30,163,CHRISTOPHER,WEST
920,161,HARVEY,HOPE
612,162,OPRAH,KILMER
241,26,RIP,CRAWFORD
977,20,LUCILLE,TRACY
714,45,REESE,KILMER
606,17,HELEN,VOIGHT
877,69,KENNETH,PALTROW
91,12,KARL,BERRY
517,52,CARMEN,HUNT
990,51,GARY,PHOENIX
832,96,GENE,WILLIS
144,67,JESSICA,BAILEY
372,146,ALBERT,JOHANSSON
296,29,ALEC,WAYNE
540,12,KARL,BERRY
608,111,CAMERON,ZELLWEGER
457,62,JAYNE,NEESON
801,110,SUSAN,DAVIS
589,35,JUDY,DEAN
21,25,KEVIN,BLOOM
869,180,JEFF,SILVERSTONE
567,11,ZERO,CAGE
939,1,PENELOPE,GUINESS
535,157,GRETA,MALDEN
27,179,ED,GUINESS
768,93,ELLEN,PRESLEY
122,37,VAL,BOLGER
322,112,RUSSELL,BACALL
263,83,BEN,WILLIS
565,112,RUSSELL,BACALL
737,165,AL,GARLAND
351,47,JULIA,BARRYMORE
403,55,FAY,KILMER
210,59,DUSTIN,TAUTOU
354,127,KEVIN,GARLAND
524,13,UMA,WOOD
491,173,ALAN,DREYFUSS
49,115,HARRISON,BALE
437,97,MEG,HAWKE
3,24,CAMERON,STREEP
178,81,SCARLETT,DAMON
353,95,DARYL,WAHLBERG
757,173,ALAN,DREYFUSS
836,46,PARKER,GOLDBERG
966,115,HARRISON,BALE
864,182,DEBBIE,AKROYD
914,35,JUDY,DEAN
802,154,MERYL,GIBSON
72,59,DUSTIN,TAUTOU
780,75,BURT,POSEY
194,102,WALTER,TORN
716,10,CHRISTIAN,GABLE
635,133,RICHARD,PENN
798,4,JENNIFER,DAVIS
830,158,VIVIEN,BASINGER
973,107,GINA,DEGENERES
806,7,GRACE,MOSTEL
85,162,OPRAH,KILMER
944,18,DAN,TORN
739,104,PENELOPE,CRONYN
178,149,RUSSELL,TEMPLE
377,43,KIRK,JOVOVICH
574,84,JAMES,PITT
962,150,JAYNE,NOLTE
147,43,KIRK,JOVOVICH
420,51,GARY,PHOENIX
937,44,NICK,STALLONE
830,143,RIVER,DEAN
611,152,BEN,HARRIS
193,149,RUSSELL,TEMPLE
291,193,BURT,TEMPLE
502,42,TOM,MIRANDA
873,27,JULIA,MCQUEEN
772,59,DUSTIN,TAUTOU
834,74,MILLA,KEITEL
143,75,BURT,POSEY
719,135,RITA,REYNOLDS
428,94,KENNETH,TORN
263,28,WOODY,HOFFMAN
541,196,BELA,WALKEN
203,74,MILLA,KEITEL
479,84,JAMES,PITT
768,155,IAN,TANDY
732,50,NATALIE,HOPKINS
90,139,EWAN,GOODING
717,20,LUCILLE,TRACY
438,168,WILL,WILSON
396,188,ROCK,DUKAKIS
400,12,KARL,BERRY
42,194,MERYL,ALLEN
282,154,MERYL,GIBSON
636,23,SANDRA,KILMER
372,169,KENNETH,HOFFMAN
452,69,KENNETH,PALTROW
258,197,REESE,WEST
744,93,ELLEN,PRESLEY
991,181,MATTHEW,CARREY
941,155,IAN,TANDY
1,188,ROCK,DUKAKIS
858,124,SCARLETT,BENING
508,37,VAL,BOLGER
616,175,WILLIAM,HACKMAN
815,55,FAY,KILMER
572,99,JIM,MOSTEL
680,93,ELLEN,PRESLEY
423,117,RENEE,TRACY
223,141,CATE,HARRIS
465,53,MENA,TEMPLE
146,37,VAL,BOLGER
508,150,JAYNE,NOLTE
815,188,ROCK,DUKAKIS
638,58,CHRISTIAN,AKROYD
731,146,ALBERT,JOHANSSON
281,11,ZERO,CAGE
772,175,WILLIAM,HACKMAN
698,179,ED,GUINESS
951,97,MEG,HAWKE
396,8,MATTHEW,JOHANSSON
48,58,CHRISTIAN,AKROYD
710,142,JADA,RYDER
437,181,MATTHEW,CARREY
550,117,RENEE,TRACY
632,58,CHRISTIAN,AKROYD
709,76,ANGELINA,ASTAIRE
484,45,REESE,KILMER
376,60,HENRY,BERRY
398,4,JENNIFER,DAVIS
267,57,JUDE,CRUISE
562,132,ADAM,HOPPER
379,4,JENNIFER,DAVIS
207,92,KIRSTEN,AKROYD
391,86,GREG,CHAPLIN
451,116,DAN,STREEP
756,153,MINNIE,KILMER
249,113,MORGAN,HOPKINS
742,22,ELVIS,MARX
85,27,JULIA,MCQUEEN
625,171,OLYMPIA,PFEIFFER
812,158,VIVIEN,BASINGER
479,121,LIZA,BERGMAN
537,61,CHRISTIAN,NEESON
572,64,RAY,JOHANSSON
237,114,MORGAN,MCDORMAND
217,83,BEN,WILLIS
145,134,GENE,HOPKINS
950,94,KENNETH,TORN
14,28,WOODY,HOFFMAN
847,14,VIVIEN,BERGEN
752,86,GREG,CHAPLIN
642,113,MORGAN,HOPKINS
79,4,JENNIFER,DAVIS
82,132,ADAM,HOPPER
184,170,MENA,HOPPER
729,81,SCARLETT,DAMON
593,56,DAN,HARRIS
767,45,REESE,KILMER
391,115,HARRISON,BALE
463,133,RICHARD,PENN
219,32,TIM,HACKMAN
945,96,GENE,WILLIS
462,156,FAY,WOOD
242,24,CAMERON,STREEP
536,153,MINNIE,KILMER
780,61,CHRISTIAN,NEESON
725,53,MENA,TEMPLE
922,42,TOM,MIRANDA
164,48,FRANCES,DAY-LEWIS
320,94,KENNETH,TORN
419,23,SANDRA,KILMER
622,166,NICK,DEGENERES
276,65,ANGELA,HUDSON
589,123,JULIANNE,DENCH
157,127,KEVIN,GARLAND
450,72,SEAN,WILLIAMS
527,82,WOODY,JOLIE
727,79,MAE,HOFFMAN
76,122,SALMA,NOLTE
743,28,WOODY,HOFFMAN
445,93,ELLEN,PRESLEY
337,85,MINNIE,ZELLWEGER
290,85,MINNIE,ZELLWEGER
503,5,JOHNNY,LOLLOBRIGIDA
647,116,DAN,STREEP
83,122,SALMA,NOLTE
569,64,RAY,JOHANSSON
9,22,ELVIS,MARX
769,195,JAYNE,SILVERSTONE
974,178,LISA,MONROE
43,130,GRETA,KEITEL
694,185,MICHAEL,BOLGER
112,6,BETTE,NICHOLSON
938,40,JOHNNY,CAGE
59,81,SCARLETT,DAMON
958,200,THORA,TEMPLE
531,197,REESE,WEST
81,98,CHRIS,BRIDGES
713,157,GRETA,MALDEN
445,15,CUBA,OLIVIER
296,46,PARKER,GOLDBERG
497,125,ALBERT,NOLTE
179,60,HENRY,BERRY
340,57,JUDE,CRUISE
437,182,DEBBIE,AKROYD
508,102,WALTER,TORN
473,93,ELLEN,PRESLEY
634,151,GEOFFREY,HESTON
259,28,WOODY,HOFFMAN
941,101,SUSAN,DAVIS
345,16,FRED,COSTNER
671,115,HARRISON,BALE
914,69,KENNETH,PALTROW
694,169,KENNETH,HOFFMAN
37,12,KARL,BERRY
304,137,MORGAN,WILLIAMS
965,33,MILLA,PECK
457,145,KIM,ALLEN
186,26,RIP,CRAWFORD
909,4,JENNIFER,DAVIS
442,174,MICHAEL,BENING
154,14,VIVIEN,BERGEN
792,48,FRANCES,DAY-LEWIS
85,60,HENRY,BERRY
875,142,JADA,RYDER
687,143,RIVER,DEAN
661,96,GENE,WILLIS
452,114,MORGAN,MCDORMAND
971,60,HENRY,BERRY
52,95,DARYL,WAHLBERG
4,41,JODIE,DEGENERES
944,29,ALEC,WAYNE
673,23,SANDRA,KILMER
804,168,WILL,WILSON
369,197,REESE,WEST
117,89,CHARLIZE,DENCH
249,41,JODIE,DEGENERES
416,45,REESE,KILMER
985,115,HARRISON,BALE
183,59,DUSTIN,TAUTOU
679,27,JULIA,MCQUEEN
781,136,ED,MANSFIELD
795,15,CUBA,OLIVIER
98,187,RENEE,BALL
760,76,ANGELINA,ASTAIRE
529,139,EWAN,GOODING
51,188,ROCK,DUKAKIS
393,62,JAYNE,NEESON
585,24,CAMERON,STREEP
199,24,CAMERON,STREEP
241,106,GROUCHO,DUNST
945,146,ALBERT,JOHANSSON
802,119,WARREN,JACKMAN
58,96,GENE,WILLIS
872,176,JON,CHASE
64,30,SANDRA,PECK
439,175,WILLIAM,HACKMAN
841,168,WILL,WILSON
105,123,JULIANNE,DENCH
705,174,MICHAEL,BENING
110,187,RENEE,BALL
598,197,REESE,WEST
367,125,ALBERT,NOLTE
956,116,DAN,STREEP
892,150,JAYNE,NOLTE
286,185,MICHAEL,BOLGER
941,80,RALPH,CRUZ
640,129,DARYL,CRAWFORD
977,175,WILLIAM,HACKMAN
797,117,RENEE,TRACY
918,71,ADAM,GRANT
659,120,PENELOPE,MONROE
536,23,SANDRA,KILMER
769,66,MARY,TANDY
481,2,NICK,WAHLBERG
249,52,CARMEN,HUNT
285,53,MENA,TEMPLE
207,80,RALPH,CRUZ
166,129,DARYL,CRAWFORD
812,29,ALEC,WAYNE
329,198,MARY,KEITEL
832,4,JENNIFER,DAVIS
6,169,KENNETH,HOFFMAN
42,62,JAYNE,NEESON
727,127,KEVIN,GARLAND
542,136,ED,MANSFIELD
359,195,JAYNE,SILVERSTONE
944,100,SPENCER,DEPP
363,177,GENE,MCKELLEN
620,122,SALMA,NOLTE
279,162,OPRAH,KILMER
370,14,VIVIEN,BERGEN
420,191,GREGORY,GOODING
857,86,GREG,CHAPLIN
35,118,CUBA,ALLEN
698,164,HUMPHREY,WILLIS
515,24,CAMERON,STREEP
782,10,CHRISTIAN,GABLE
405,72,SEAN,WILLIAMS
587,178,LISA,MONROE
134,48,FRANCES,DAY-LEWIS
811,180,JEFF,SILVERSTONE
992,149,RUSSELL,TEMPLE
513,155,IAN,TANDY
316,5,JOHNNY,LOLLOBRIGIDA
889,168,WILL,WILSON
397,133,RICHARD,PENN
899,149,RUSSELL,TEMPLE
288,126,FRANCES,TOMEI
682,26,RIP,CRAWFORD
466,36,BURT,DUKAKIS
280,93,ELLEN,PRESLEY
509,6,BETTE,NICHOLSON
833,165,AL,GARLAND
624,134,GENE,HOPKINS
808,136,ED,MANSFIELD
14,137,MORGAN,WILLIAMS
277,24,CAMERON,STREEP
269,161,HARVEY,HOPE
521,102,WALTER,TORN
329,95,DARYL,WAHLBERG
578,117,RENEE,TRACY
262,136,ED,MANSFIELD
574,28,WOODY,HOFFMAN
498,140,WHOOPI,HURT
525,113,MORGAN,HOPKINS
683,65,ANGELA,HUDSON
535,61,CHRISTIAN,NEESON
954,105,SIDNEY,CROWE
948,14,VIVIEN,BERGEN
707,57,JUDE,CRUISE
865,72,SEAN,WILLIAMS
667,75,BURT,POSEY
763,127,KEVIN,GARLAND
286,127,KEVIN,GARLAND
23,164,HUMPHREY,WILLIS
615,184,HUMPHREY,GARLAND
273,47,JULIA,BARRYMORE
375,165,AL,GARLAND
116,105,SIDNEY,CROWE
893,145,KIM,ALLEN
846,127,KEVIN,GARLAND
874,180,JEFF,SILVERSTONE
643,111,CAMERON,ZELLWEGER
744,172,GROUCHO,WILLIAMS
293,145,KIM,ALLEN
766,67,JESSICA,BAILEY
33,82,WOODY,JOLIE
600,102,WALTER,TORN
103,193,BURT,TEMPLE
263,8,MATTHEW,JOHANSSON
126,24,CAMERON,STREEP
710,117,RENEE,TRACY
924,47,JULIA,BARRYMORE
607,152,BEN,HARRIS
7,170,MENA,HOPPER
890,175,WILLIAM,HACKMAN
525,51,GARY,PHOENIX
450,198,MARY,KEITEL
462,56,DAN,HARRIS
680,143,RIVER,DEAN
171,119,WARREN,JACKMAN
925,170,MENA,HOPPER
124,80,RALPH,CRUZ
671,187,RENEE,BALL
769,179,ED,GUINESS
359,71,ADAM,GRANT
270,133,RICHARD,PENN
424,175,WILLIAM,HACKMAN
688,14,VIVIEN,BERGEN
806,190,AUDREY,BAILEY
957,147,FAY,WINSLET
128,40,JOHNNY,CAGE
637,158,VIVIEN,BASINGER
448,185,MICHAEL,BOLGER
53,156,FAY,WOOD
960,85,MINNIE,ZELLWEGER
107,167,LAURENCE,BULLOCK
415,179,ED,GUINESS
348,107,GINA,DEGENERES
759,142,JADA,RYDER
80,193,BURT,TEMPLE
383,56,DAN,HARRIS
499,118,CUBA,ALLEN
645,75,BURT,POSEY
424,66,MARY,TANDY
243,136,ED,MANSFIELD
52,115,HARRISON,BALE
520,50,NATALIE,HOPKINS
810,102,WALTER,TORN
774,128,CATE,MCQUEEN
584,116,DAN,STREEP
817,13,UMA,WOOD
19,43,KIRK,JOVOVICH
571,146,ALBERT,JOHANSSON
437,50,NATALIE,HOPKINS
618,7,GRACE,MOSTEL
435,68,RIP,WINSLET
451,6,BETTE,NICHOLSON
178,24,CAMERON,STREEP
484,36,BURT,DUKAKIS
132,134,GENE,HOPKINS
588,13,UMA,WOOD
260,30,SANDRA,PECK
148,85,MINNIE,ZELLWEGER
139,142,JADA,RYDER
833,71,ADAM,GRANT
878,33,MILLA,PECK
490,99,JIM,MOSTEL
650,128,CATE,MCQUEEN
752,19,BOB,FAWCETT
386,68,RIP,WINSLET
998,13,UMA,WOOD
500,42,TOM,MIRANDA
606,102,WALTER,TORN
697,37,VAL,BOLGER
568,92,KIRSTEN,AKROYD
506,49,ANNE,CRONYN
962,129,DARYL,CRAWFORD
689,59,DUSTIN,TAUTOU
761,81,SCARLETT,DAMON
428,115,HARRISON,BALE
82,159,LAURA,BRODY
120,161,HARVEY,HOPE
903,103,MATTHEW,LEIGH
462,200,THORA,TEMPLE
776,55,FAY,KILMER
153,51,GARY,PHOENIX
362,80,RALPH,CRUZ
714,182,DEBBIE,AKROYD
47,127,KEVIN,GARLAND
659,165,AL,GARLAND
893,63,CAMERON,WRAY
557,125,ALBERT,NOLTE
641,145,KIM,ALLEN
313,183,RUSSELL,CLOSE
718,148,EMILY,DEE
300,136,ED,MANSFIELD
592,57,JUDE,CRUISE
652,20,LUCILLE,TRACY
269,16,FRED,COSTNER
393,57,JUDE,CRUISE
262,60,HENRY,BERRY
349,156,FAY,WOOD
747,40,JOHNNY,CAGE
517,121,LIZA,BERGMAN
179,21,KIRSTEN,PALTROW
431,129,DARYL,CRAWFORD
311,29,ALEC,WAYNE
172,29,ALEC,WAYNE
691,4,JENNIFER,DAVIS
311,181,MATTHEW,CARREY
98,111,CAMERON,ZELLWEGER
833,163,CHRISTOPHER,WEST
722,174,MICHAEL,BENING
62,107,GINA,DEGENERES
417,50,NATALIE,HOPKINS
856,14,VIVIEN,BERGEN
63,51,GARY,PHOENIX
454,107,GINA,DEGENERES
839,38,TOM,MCKELLEN
76,94,KENNETH,TORN
944,63,CAMERON,WRAY
517,63,CAMERON,WRAY
706,68,RIP,WINSLET
305,114,MORGAN,MCDORMAND
442,77,CARY,MCCONAUGHEY
961,110,SUSAN,DAVIS
96,17,HELEN,VOIGHT
737,33,MILLA,PECK
669,32,TIM,HACKMAN
513,100,SPENCER,DEPP
714,4,JENNIFER,DAVIS
63,120,PENELOPE,MONROE
981,130,GRETA,KEITEL
537,200,THORA,TEMPLE
593,12,KARL,BERRY
633,63,CAMERON,WRAY
207,141,CATE,HARRIS
949,128,CATE,MCQUEEN
101,62,JAYNE,NEESON
146,184,HUMPHREY,GARLAND
48,131,JANE,JACKMAN
515,52,CARMEN,HUNT
785,124,SCARLETT,BENING
747,192,JOHN,SUVARI
444,76,ANGELINA,ASTAIRE
642,157,GRETA,MALDEN
622,99,JIM,MOSTEL
720,69,KENNETH,PALTROW
188,82,WOODY,JOLIE
533,43,KIRK,JOVOVICH
923,140,WHOOPI,HURT
47,158,VIVIEN,BASINGER
236,15,CUBA,OLIVIER
674,78,GROUCHO,SINATRA
572,118,CUBA,ALLEN
613,143,RIVER,DEAN
779,34,AUDREY,OLIVIER
520,129,DARYL,CRAWFORD
869,158,VIVIEN,BASINGER
506,48,FRANCES,DAY-LEWIS
427,185,MICHAEL,BOLGER
880,150,JAYNE,NOLTE
746,197,REESE,WEST
169,184,HUMPHREY,GARLAND
846,96,GENE,WILLIS
272,144,ANGELA,WITHERSPOON
213,68,RIP,WINSLET
340,26,RIP,CRAWFORD
976,179,ED,GUINESS
676,66,MARY,TANDY
551,58,CHRISTIAN,AKROYD
538,77,CARY,MCCONAUGHEY
969,191,GREGORY,GOODING
950,34,AUDREY,OLIVIER
546,42,TOM,MIRANDA
513,12,KARL,BERRY
320,176,JON,CHASE
863,109,SYLVESTER,DERN
455,135,RITA,REYNOLDS
902,6,BETTE,NICHOLSON
448,38,TOM,MCKELLEN
860,126,FRANCES,TOMEI
187,45,REESE,KILMER
871,25,KEVIN,BLOOM
613,127,KEVIN,GARLAND
725,67,JESSICA,BAILEY
265,185,MICHAEL,BOLGER
766,61,CHRISTIAN,NEESON
494,195,JAYNE,SILVERSTONE
503,74,MILLA,KEITEL
306,89,CHARLIZE,DENCH
473,89,CHARLIZE,DENCH
83,24,CAMERON,STREEP
826,97,MEG,HAWKE
513,13,UMA,WOOD
27,99,JIM,MOSTEL
480,123,JULIANNE,DENCH
970,89,CHARLIZE,DENCH
924,198,MARY,KEITEL
996,163,CHRISTOPHER,WEST
584,52,CARMEN,HUNT
660,160,CHRIS,DEPP
84,199,JULIA,FAWCETT
483,175,WILLIAM,HACKMAN
728,112,RUSSELL,BACALL
997,124,SCARLETT,BENING
469,126,FRANCES,TOMEI
6,62,JAYNE,NEESON
73,39,GOLDIE,BRODY
785,155,IAN,TANDY
702,130,GRETA,KEITEL
233,150,JAYNE,NOLTE
247,161,HARVEY,HOPE
777,180,JEFF,SILVERSTONE
289,101,SUSAN,DAVIS
603,111,CAMERON,ZELLWEGER
403,195,JAYNE,SILVERSTONE
678,93,ELLEN,PRESLEY
677,192,JOHN,SUVARI
588,198,MARY,KEITEL
87,88,KENNETH,PESCI
401,32,TIM,HACKMAN
750,82,WOODY,JOLIE
243,20,LUCILLE,TRACY
847,180,JEFF,SILVERSTONE
710,172,GROUCHO,WILLIAMS
566,179,ED,GUINESS
735,65,ANGELA,HUDSON
695,27,JULIA,MCQUEEN
175,125,ALBERT,NOLTE
303,176,JON,CHASE
833,172,GROUCHO,WILLIAMS
661,157,GRETA,MALDEN
967,184,HUMPHREY,GARLAND
391,129,DARYL,CRAWFORD
186,142,JADA,RYDER
180,153,MINNIE,KILMER
817,179,ED,GUINESS
931,179,ED,GUINESS
278,108,WARREN,NOLTE
224,117,RENEE,TRACY
297,121,LIZA,BERGMAN
229,136,ED,MANSFIELD
233,104,PENELOPE,CRONYN
226,66,MARY,TANDY
853,37,VAL,BOLGER
184,54,PENELOPE,PINKETT
612,18,DAN,TORN
205,11,ZERO,CAGE
436,29,ALEC,WAYNE
829,46,PARKER,GOLDBERG
475,85,MINNIE,ZELLWEGER
96,7,GRACE,MOSTEL
243,12,KARL,BERRY
753,79,MAE,HOFFMAN
812,85,MINNIE,ZELLWEGER
864,69,KENNETH,PALTROW
976,89,CHARLIZE,DENCH
351,7,GRACE,MOSTEL
266,189,CUBA,BIRCH
585,31,SISSY,SOBIESKI
921,113,MORGAN,HOPKINS
67,194,MERYL,ALLEN
55,177,GENE,MCKELLEN
358,97,MEG,HAWKE
532,158,VIVIEN,BASINGER
915,134,GENE,HOPKINS
301,182,DEBBIE,AKROYD
251,10,CHRISTIAN,GABLE
635,1,PENELOPE,GUINESS
567,119,WARREN,JACKMAN
633,7,GRACE,MOSTEL
380,68,RIP,WINSLET
458,81,SCARLETT,DAMON
680,45,REESE,KILMER
249,63,CAMERON,WRAY
446,150,JAYNE,NOLTE
606,190,AUDREY,BAILEY
115,168,WILL,WILSON
726,67,JESSICA,BAILEY
612,77,CARY,MCCONAUGHEY
683,177,GENE,MCKELLEN
459,117,RENEE,TRACY
469,161,HARVEY,HOPE
54,20,LUCILLE,TRACY
709,49,ANNE,CRONYN
311,178,LISA,MONROE
688,25,KEVIN,BLOOM
9,194,MERYL,ALLEN
570,119,WARREN,JACKMAN
529,173,ALAN,DREYFUSS
522,10,CHRISTIAN,GABLE
431,147,FAY,WINSLET
540,27,JULIA,MCQUEEN
819,127,KEVIN,GARLAND
500,17,HELEN,VOIGHT
370,126,FRANCES,TOMEI
757,155,IAN,TANDY
560,195,JAYNE,SILVERSTONE
907,42,TOM,MIRANDA
618,92,KIRSTEN,AKROYD
887,108,WARREN,NOLTE
839,82,WOODY,JOLIE
879,174,MICHAEL,BENING
896,158,VIVIEN,BASINGER
205,68,RIP,WINSLET
746,120,PENELOPE,MONROE
1000,178,LISA,MONROE
416,170,MENA,HOPPER
962,195,JAYNE,SILVERSTONE
306,82,WOODY,JOLIE
449,23,SANDRA,KILMER
738,98,CHRIS,BRIDGES
41,135,RITA,REYNOLDS
644,165,AL,GARLAND
561,180,JEFF,SILVERSTONE
63,167,LAURENCE,BULLOCK
56,137,MORGAN,WILLIAMS
470,142,JADA,RYDER
164,6,BETTE,NICHOLSON
473,79,MAE,HOFFMAN
178,147,FAY,WINSLET
788,119,WARREN,JACKMAN
423,60,HENRY,BERRY
674,166,NICK,DEGENERES
529,26,RIP,CRAWFORD
292,14,VIVIEN,BERGEN
208,12,KARL,BERRY
831,61,CHRISTIAN,NEESON
460,58,CHRISTIAN,AKROYD
678,51,GARY,PHOENIX
827,43,KIRK,JOVOVICH
927,134,GENE,HOPKINS
546,54,PENELOPE,PINKETT
508,28,WOODY,HOFFMAN
998,44,NICK,STALLONE
25,4,JENNIFER,DAVIS
117,23,SANDRA,KILMER
733,21,KIRSTEN,PALTROW
48,127,KEVIN,GARLAND
469,64,RAY,JOHANSSON
749,161,HARVEY,HOPE
800,17,HELEN,VOIGHT
176,44,NICK,STALLONE
170,88,KENNETH,PESCI
297,85,MINNIE,ZELLWEGER
103,89,CHARLIZE,DENCH
457,143,RIVER,DEAN
28,74,MILLA,KEITEL
386,53,MENA,TEMPLE
665,68,RIP,WINSLET
341,3,ED,CHASE
680,154,MERYL,GIBSON
346,200,THORA,TEMPLE
771,27,JULIA,MCQUEEN
770,47,JULIA,BARRYMORE
133,60,HENRY,BERRY
863,141,CATE,HARRIS
968,96,GENE,WILLIS
32,79,MAE,HOFFMAN
953,193,BURT,TEMPLE
369,126,FRANCES,TOMEI
847,111,CAMERON,ZELLWEGER
270,150,JAYNE,NOLTE
649,54,PENELOPE,PINKETT
851,56,DAN,HARRIS
342,97,MEG,HAWKE
293,39,GOLDIE,BRODY
493,172,GROUCHO,WILLIAMS
967,16,FRED,COSTNER
11,174,MICHAEL,BENING
260,81,SCARLETT,DAMON
357,2,NICK,WAHLBERG
796,107,GINA,DEGENERES
216,144,ANGELA,WITHERSPOON
222,60,HENRY,BERRY
630,155,IAN,TANDY
896,44,NICK,STALLONE
729,49,ANNE,CRONYN
549,78,GROUCHO,SINATRA
35,135,RITA,REYNOLDS
112,107,GINA,DEGENERES
337,94,KENNETH,TORN
879,52,CARMEN,HUNT
949,149,RUSSELL,TEMPLE
819,88,KENNETH,PESCI
237,61,CHRISTIAN,NEESON
170,135,RITA,REYNOLDS
850,183,RUSSELL,CLOSE
929,10,CHRISTIAN,GABLE
928,66,MARY,TANDY
561,159,LAURA,BRODY
869,130,GRETA,KEITEL
670,149,RUSSELL,TEMPLE
750,19,BOB,FAWCETT
771,127,KEVIN,GARLAND
688,137,MORGAN,WILLIAMS
40,183,RUSSELL,CLOSE
764,14,VIVIEN,BERGEN
53,149,RUSSELL,TEMPLE
312,32,TIM,HACKMAN
671,9,JOE,SWANK
725,130,GRETA,KEITEL
691,120,PENELOPE,MONROE
172,5,JOHNNY,LOLLOBRIGIDA
487,145,KIM,ALLEN
857,173,ALAN,DREYFUSS
636,183,RUSSELL,CLOSE
283,11,ZERO,CAGE
873,9,JOE,SWANK
166,106,GROUCHO,DUNST
906,105,SIDNEY,CROWE
753,109,SYLVESTER,DERN
500,162,OPRAH,KILMER
534,107,GINA,DEGENERES
254,137,MORGAN,WILLIAMS
155,139,EWAN,GOODING
34,102,WALTER,TORN
253,21,KIRSTEN,PALTROW
383,115,HARRISON,BALE
567,46,PARKER,GOLDBERG
378,108,WARREN,NOLTE
361,66,MARY,TANDY
252,164,HUMPHREY,WILLIS
172,34,AUDREY,OLIVIER
9,175,WILLIAM,HACKMAN
724,180,JEFF,SILVERSTONE
604,44,NICK,STALLONE
585,106,GROUCHO,DUNST
921,173,ALAN,DREYFUSS
88,194,MERYL,ALLEN
703,84,JAMES,PITT
549,130,GRETA,KEITEL
573,53,MENA,TEMPLE
330,45,REESE,KILMER
471,64,RAY,JOHANSSON
415,162,OPRAH,KILMER
933,173,ALAN,DREYFUSS
32,158,VIVIEN,BASINGER
772,148,EMILY,DEE
396,144,ANGELA,WITHERSPOON
536,198,MARY,KEITEL
781,24,CAMERON,STREEP
891,51,GARY,PHOENIX
256,53,MENA,TEMPLE
333,147,FAY,WINSLET
595,49,ANNE,CRONYN
908,125,ALBERT,NOLTE
31,49,ANNE,CRONYN
245,77,CARY,MCCONAUGHEY
706,66,MARY,TANDY
561,73,GARY,PENN
920,39,GOLDIE,BRODY
710,127,KEVIN,GARLAND
815,9,JOE,SWANK
622,192,JOHN,SUVARI
431,95,DARYL,WAHLBERG
959,7,GRACE,MOSTEL
915,66,MARY,TANDY
541,15,CUBA,OLIVIER
243,109,SYLVESTER,DERN
491,22,ELVIS,MARX
853,17,HELEN,VOIGHT
576,67,JESSICA,BAILEY
682,190,AUDREY,BAILEY
320,42,TOM,MIRANDA
688,62,JAYNE,NEESON
699,93,ELLEN,PRESLEY
844,162,OPRAH,KILMER
606,107,GINA,DEGENERES
276,43,KIRK,JOVOVICH
126,110,SUSAN,DAVIS
