<page title>,diameter x length,diaphragm blades,filter size,focal length,groupselements,maximum aperture,maximum magnification,minimum aperture,object distance,optical construction,weight,dimensions diameter,focusing distance,lens construction,number of diaphragm,aspect ratio,battery,dimensions w x h x d,effective pixels,focal length equiv,gps,hdmi,image stabilisation,iso sensitivity,lcd screen size inch,max aperture,max resolution,max shutter speed,movie size,optical zoom,sensor size,sensor type,storage type,total pixels,usb,weight inc batteries,wireless,continuous shooting fps,focal length fmm,image processor,lens mount,microphone,shutter speed,viewfinder,dimensions weight,exposure control,flash,others,picture size,power supply,shooting range focusing range,shutter,closest focusing distance,dimensions approx,maximum reproduction ratio,weight approx,auto power off time,film,film feeding out,film size,lens,shutter release,accessory,angle of view,diaphragm blade number,filter diameter,lens construction groupselements,macro mag ratio,minimum focus,model,type of zooming,aperture,autofocus,camera mount type,dimensions dxl,elementsgroups,filter thread,format compatibility,image stabilization,magnification,minimum focus distance,tripod collar,closest marked focusing distance m,dimensions dia x length extension from lens mount mm,filter attachment size mm,lens construction elements groups,weight g,angle of view for sd1,dimensions,minimum focusing distance,number of diaphragm blades,continuous shooting,lcd type,capacity,card type,class rating,read speed,speed rating,write speed,corresponding mounts,filter size mm,maximum magnifications,mininum aperture,operating temperature range,receptor head,type,flash synchronization,filterattachment size,focusing,no of diaphragm blades,iris blades,mount,builtin flash,digital zoom,file format,flash range,lcd monitor,self timer,shooting modes,manual focus,diameter x length extension from lens mount,picture angle,angle of view 35mm equivalent,dimensions diameter x length,maximum magnification ratio,35mm film equivalent focal length,af actuator,angle of view horzntl vertl diagnl,closest focusing distance m,distance information,filter diameter mm,image size,image stabilizer,lens construction elementsgroups,max diameter x length mm,maximum magnification x,the figures when used on apsc sized digital camera,diameter x llength,macro magn ratio,model no,mounts available,supplied accessories,audio recording,burst rate,color spaces,connectivity,exposure metering,exposure modes,external flash connection,file formats,flash modes,focus range,maximum effective flash range,memory card type,pixels,resolution,screen,sensor,software system requirements,video clip length,video recording,viewfinder type,white balance modes,wifi,zoom,battery type,operating temperature,power consumption,power source,flash duration,flashready indicator,construction,effect,filter factor,front filter thread size,front lens cap size,grade,multicoated,size,ac power adapter,bit depth,dimensions wxhxd,operatingstorage temperature,remote control,screen coverage,closest focussing distance m,dustmoisture resistance,autofocus points,camera format,dedicated flash system,diopter adjustment,display screen,dust reduction system,flash compensation,focus mode,focus type,interval recording,max sync speed,metering method,sensor type size,viewfinder coverage,viewfinder eye point,viewfinder magnification,viewfinder pixel count,wifi capable,available capacities,card dimension,compatibility,form factor,performancespeed,security,storage temperature,support,35mm equivalent focal length,accessory shoe,recording media,scene modes,video format,accessories,coating,compatible mount,aperture range,weightinclbattery,card dimensions,weightinc batteries,iso,measuring modes,measuring range,magnification extension tube ef12 ii,magnification extension tube ef25 ii,continuous shooting flash,continuous shooting jpeg,continuous shooting raw,full zoom focus shutter response,shot to shot with flash,shot to shot without flash,shutter response,switch on time to taking a photo,wide focus shutter response,sdhc card dimension,builtin memory,waterproofing,diagonal angle of view,hard case,horizontal angle of view,lens hood,magnification with extension tube ef12,bounce head,coverage,guide no,recycle time,ttl dedication,closest focus distance,focus modes,rotating,item no,mount type,applications,interface,aperture type,optical image stabilizer,overall length,standard accessories,focus method,apertureshutter priority,brightness difference,cine speeds,display readout,ev range iso100,exposure calibration,exposure memory,flash to ambient ratio,fstop display range,iso range,measuring system,multiple flash,shadowhighlight calculation,shutter speed ambient,shutter speed flash,format,maximum magn ratio,model no,supplied accessory,maxdiameter,aperture blades,min aperture,lens type,stabilisation,focus adjustment,bus interface speed,durability,swivel head,specialties,startup time,viewfinder size,depth mm,height mm,width mm,tiltshift,focal length maximum aperture,max diameter x length weight,audio format,image sensor,nfc,application,color temperature,macro magnification ratio,angle of view diagonal,compatible mounts,diameter,entire length 9,length 8,standard accessory,weight 10,working distance,package style,recording capacity gb,speed class,usable capacity gb,file size,focus,frame rate,minimum illumination,recording format,speaker,screen size,weight oz
Sony HDR PJ340E Digital Handycam Camcorder,,,,,,1.8 - 4,,,,,7.58 oz / 215 g,,"0.4"" / 1.0 cm - Infinity",,,16:09,"Rechargeable Lithium-Ion Battery Pack, 3.6VDC",,"2,290,000 16:9",,,,,,,,,,,,,,,,,,,,,,,,1/8-1/10000sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1x 1/5.8"" CMOS Sensor",,,,,Auto,,Optical: 30x,,,in LCD Operation: 2.1 W,,,,,,,,,,,,,,"2.4 x 2.3 x 4.7"" / 61.0 x 59.5 x 119.0 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8 - 804 @ Aspect Ratio: 16:9 Video mode,None,"Memory Stick Micro, microSD/SDHC/SDXC",Preset: Yes,High Definition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAC-LC,,,,,,,,,,,,,,,,,,,,,,,,"2.7""",
Nikon AF-S NIKKOR 500mm f/4G ED VR Lenses,,,,500 mm,,f/4,,f/22,,,"Approx. 3,880 g/8.6 lb.",,,14 elements in 11 groups (with 3 ED glass elements and one Nano Crystal Coat) and one meniscus protective glass element,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/6.9,,,,,,,,,,,,,,,,,,,,,,,,,,"4.0 m/13.1 ft. (AF), 3.85 m/12.6 ft. (MF)",,,,,,,,,,,,,,,,,,,,,,,,,,,52 mm,Internal Focusing (IF) system; autofocus with a built-in SWM and manual focus,9 (rounded),,,,,,,,,,,Approx. 139.5×391 mm/5.5x15.4 in.,5° (3°10’ with DX-format camera),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samyang 35mm T1.5 VDSLR Lenses - Nikon,,,,35 mm,12-Oct,,,,,,24.7 oz (700.0 g),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full-frame: 63.1°,,,,,,,,Maximum: T1.5,,,,,77 mm,,,,"11.8"" (30.0 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF 75-300mm f/4-5.6 III USM Lenses,,,,,,,,32 - 45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,Micro USM,"27° - 6°50', 18°11' - 4°35', 32°11' - 8°15'",1.5,,58,,,13/9,71 x 122,0.25 (at 300mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D5200 Kit with 18-55mm VR II Lens Digital SLR Camera - Bronze,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL14,125 x 98 x 78 mm,Approx. 24.1 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Hi1 (ISO 12800) and Hi2 (ISO 25600)",3.0,,6000 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.6 x 15.7,CMOS,SD/SDHC/SDXC (Compatible with UHS-I),Approx. 24.7 megapixels,2.0,555g,Optional,5,1.5x,Expeed 3,F mount,Built-in Stereo microphone or external stereo microphone,"30-1/4000 sec, bulb","Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron AF 18-200mm f/3.5-6.3 XR Di-II LD Aspherical (IF) Macro Lenses - Pentax Mount,,"7 Focus method Internal, Auto Focus Filter Attachment Size 62 mm",,,,F3.5 - F6.3,1:3.7 (at f=200mm),F22,,,398 g,73.8 x 83.7 mm,,"s (Elements / Groups) 15/13 Special elements / coatings 3 hybrid aspherical lens elements, 2 LD glass elements, 1 XR element",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zoom Lens Focal length 18 - 200 mm Image,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samyang 14mm F2.8 ED AS IF UMC Lens - Nikon,,,,,,,,F2.8-F22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552 g,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,-,,"115.7°
APS-C Picture Angle: 89.9°",0.28,Yes,Filters cannot be attached to this lens,-,No,14/10,87 x 96,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 600X 16GB 90MB/s High Performance Micro SD Memory Card - With USB 3.0 Card Reader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 GB,microSDHC,10,Maximum: 90 MB/s,600x,Maximum: 25 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not specified by manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UHS-I,Not specified by manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujifilm XQ1 Digital Camera - Silver,,,,,,,,,,,206 g (0.45 lb / 7.27 oz),,,,,"1:1, 4:3, 3:2, 16:9",Lithium-Ion NP-48 rechargeable battery & charger,100 x 59 x 33 mm (3.94 x 2.32 x 1.3″),12 megapixels,,None,Yes (micro-HDMI),Optical,"Auto (100-3200), 100 - 12800",,,4000 x 3000,,"1920 x 1080 (60p, 30p), 1280 x 720 (60p, 30p), 640 x 480 (30p)",4×,"2/3"" (8.8 x 6.6 mm)",CMOS,SD/SDHC/SDXC,,USB 2.0,,Built-In,,,,None,,30 sec - 1/4000 sec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fixed,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F1.8 (Wide) - F4.9 (Telephoto),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoya 58mm HD CPL Filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Circular Polarizing HD Filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass,Removes reflections and increases color saturation without affecting the overall color balance,Between 2.3 and 2.8 (approx. +1.3 stops),58mm,58mm,Not Applicable,Yes,58mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nature, travel, outdoor photography",No Change,,,,,,,,,,,,,,,,,,,,,
Sony HDR PJ820E Digital Handycam Camcorder,,,,,,,,,,,,,,,,,,Approx.67.5mm x 72.5mm x 134mm(Approx.67.5mm x 72.5mm x 134mm(including supplied battery)),,,,,Balanced Optical SteadyShot image stabilization w/ Active mode (Wide to Tele),,,,,,,,,,,,,,,,,BIONZ X image processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dolby Digital 5.1ch, Dolby Digital 5.1Creator; Dolby Digital 2ch Stereo, Dolby Digital Stereo Creator; MPEG-4 AAC-LC 2ch",1/3.95 type(4.6mm) back-illuminated Exmor R CMOS Sensor,Yes (NFC forum Type 3 Tag compatible),,,,,,,,,,,,,,,,,,,,,,,
Nikon D5300 Kit with 18-55mm VR II & 55-300mm VR Lens Digital SLR Camera - Grey,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),Lithium-Ion EN-EL14a or EN-EL14 rechargeable battery & charger,125 x 98 x 76 mm (4.92 x 3.86 x 2.99″),24 megapixels,1.5×,BuiltIn,Yes (Mini Type C),No,"Auto, 100 - 12800 (25600 with boost)",3.2″,N/A,6000 x 4000,1/4000 sec,N/A,No,APS-C (23.5 x 15.6 mm),CMOS,SD/SDHC/SDXC,24 megapixels,USB 2.0 (480 Mbit/sec),480 g (1.06 lb / 16.93 oz),Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D3200 Kit with 18-105mm VR Lens Digital SLR Camera - Red,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL14,125 x 96 x 76.5 mm,Approx. 24.16 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Hi1 (ISO 12800)",3.0,,6016 x 4000,,"1920 x 1080
1280 x 720
640 x 424",,23.1 x 15.4 mm,CMOS,SD / SDHC /SDXC,Approx. 24.7 megapixels,2.0,505g,Optional,3,1.5x,Expeed 3,F mount,"Built-in monaural microphone, External stereo microphone terminal provided","30-1/4000 sec, bulb","Optical, 95% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon D800E Body Only Digital SLR Camera,,,,,,,,,,,,,,,,3:2 (Horizontal; Vertical),EN-EL15,146 x 123 x 81.5mm,Approx. 36.3 megapixels,,Optional,HDMI mini,No,"ISO 100-6400, expandable to Lo-1 (ISO 50), Hi1 (ISO 12800) and Hi2 (ISO 25600)",3.2,,7360 X 4912,,"1920 x 1080
1280 x 720
640 x 424",,35.9 x 24.0mm,CMOS,"Type I CF Card (UDMA -compatible), SD/SDHC/SDXC card",Approx. 36.8 megapixels,2.0,1000g,Optional,4,1x,Expeed 3,F mount,Built-in monaural or external stereo microphone,"30-1/8000 sec, bulb","Optical, 100% coverage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamron SP AF 70-200mm f/2.8 Di LD (IF) Macro Lenses - Canon Mount,,9,,,,,,f/32,,,40.6oz (1150g) without tripod mount,,,18 elements in 13 groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diagonal: 34°21'-12°21' (22°33'-7°59'),,77mm,,,,,,,,,,,,,,,"0.95m (37.4"") throughout zoom range",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Horizontal: 28°51'-10°17' (18°49'-6°38'),ø89.5 x 194.3mm (ø3.5 x 7.6in.),"1:3.1 (at f=200mm, MFD: 0.95m)",A001,Canon,Flower-shaped lens hood & case,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canon EF 180mm f/3.5L Macro USM Lenses,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,090",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,USM¹,"11°25', 7°40', 13°40'",0.48,,72,,,14/12,82.5 x 186.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09 - 0.07,1.21 - 0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF-S NIKKOR 16-35mm f/4G ED VR Lenses,,,,16-35mm,,f/4,,f/22,,,Approx. 685 g/1.5 lb.,,,"17 elements in 12 groups (with two ED glass elements, three aspherical lenses and Nano Crystal Coat)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77mm,Autofocus with a built-in SWM and manual focus,9 (rounded),,,,,,,,,,,,107° - 63° (83° - 44° with Nikon DX format),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28 m/0.9 ft. (throughout entire zoom range),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B+W 62mm F-PRO UV MRC (010M) Brass Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schott glass,Absorbs UV rays and reduces bluish cast from daylight,0,62 mm,62 mm,10,"Yes, MRC (Multi-Resistant Coating)",62 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lexar 400X 32GB 60MB/s Professional SD Memory Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32 GB,SDHC UHS-I,Class 10,Max. 60 MB/s,400x,Min. 10 MB/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B+W 49mm XS-PRO KSM C POL (CPL) MRC NANO Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Circular polarizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schott glass,Eliminates reflections and haze and improves color and tonal saturation,About 2.5 (1.3 stops),49 mm,49 mm,,"Yes, MRC (Multi-Resistant Coating)",49 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoya 52mm HD CPL Filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Circular Polarizing HD Filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glass,Removes reflections and increases color saturation without affecting the overall color balance,Between 2.3 and 2.8 (approx. +1.3 stops),52mm,52mm,Not Applicable,Yes,52mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nature, travel, outdoor photography",No Change,,,,,,,,,,,,,,,,,,,,,
Nikon AF-S NIKKOR 85mm f/1.4G Lenses,Approx. 86.5 x 84mm / 3.4 x 3.3in,9 (rounded),,85mm,,f/1.4,,f/16,,,Approx. 595g / 21.0oz,,,10 elements in 9 groups (with Nano Crystal Coat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28˚30’ (18˚50’ with Nikon DX format),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77mm,AF with built in SWM and Manual focus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85m (2.79ft),M/A and M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samyang 85mm F1.4 Lens - Nikon,,,72mm,85 mm,,f1.4,,,,,~ 513,,,9 elements / 7 groups / 1 aspherical lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5 deg (18.9 deg for APS-C/DX),,,,,,85mm f/1.4 AS IF UMC NIKON (AE),,,,,,,,,,,,,,,,,,,78mm x 72.2mm,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF (Manual Focus only),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f/22,Short telephoto prime lens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikon AF DX NIKKOR 10.5mm f/2.8G ED Fisheye Lenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,63 x 62.5,,10/7,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
