,,
1510,,$post_type = $post->post_type;
1511,,elseif ( isset( $_POST['post_type'] ) && post_type_exists( $_POST['post_type'] ) )
1512,,$post_type = $_POST['post_type'];
1513,,
1514,,"check_ajax_referer('update-' . $post_type . '_' . $post_id, '_wpnonce');"
1515,,
1516,,$post_id = edit_post();
1517,,
1518,,if ( is_wp_error($post_id) ) {
1519,,if ( $post_id->get_error_message() )
1520,,$message = $post_id->get_error_message();
1521,,else
1522,,$message = __('Save failed');
1523,,
1524,,"echo json_encode( array( 'message' => $message, 'last_edited' => '' ) );"
1525,,die();
1526,,} else {
1527,,$message = __('Saved.');
1528,,}
1529,,
1530,,if ( $post ) {
1531,,"$last_date = mysql2date( get_option('date_format'), $post->post_modified );"
1532,,"$last_time = mysql2date( get_option('time_format'), $post->post_modified );"
1533,,} else {
1534,,$last_date = date_i18n( get_option('date_format') );
1535,,$last_time = date_i18n( get_option('time_format') );
1536,,}
1537,,
1538,,"if ( $last_id = get_post_meta($post_id, '_edit_last', true) ) {"
1539,,$last_user = get_userdata($last_id);
1540,,"$last_edited = sprintf( __('Last edited by %1$s on %2$s at %3$s'), esc_html( $last_user->display_name ), $last_date, $last_time );"
1541,,} else {
1542,,"$last_edited = sprintf( __('Last edited on %1$s at %2$s'), $last_date, $last_time );"
1543,,}
1544,,
1545,,"echo json_encode( array( 'message' => $message, 'last_edited' => $last_edited ) );"
1546,,die();
1547,,break;
1548,,case 'wp-remove-post-lock' :
1549,,if ( empty( $_POST['post_ID'] ) || empty( $_POST['active_post_lock'] ) )
1550,,die( '0' );
1551,,$post_id = (int) $_POST['post_ID'];
1552,,if ( ! $post = get_post( $post_id ) )
1553,,die( '0' );
1554,,
1555,,check_ajax_referer( 'update-' . $post->post_type . '_' . $post_id );
1556,,
1557,,"if ( ! current_user_can( 'edit_post', $post_id ) )"
1558,,die( '-1' );
1559,,
1560,,"$active_lock = array_map( 'absint', explode( ':', $_POST['active_post_lock'] ) );"
1561,,if ( $active_lock[1] != get_current_user_id() )
1562,,die( '0' );
1563,,
1564,,"$new_lock = ( time() - apply_filters( 'wp_check_post_lock_window', AUTOSAVE_INTERVAL * 2 ) + 5 ) . ':' . $active_lock[1];"
1565,,"update_post_meta( $post_id, '_edit_lock', $new_lock, implode( ':', $active_lock ) );"
1566,,die( '1' );
1567,,case 'dismiss-wp-pointer' :
1568,,$pointer = $_POST['pointer'];
1569,,if ( $pointer != sanitize_key( $pointer ) )
1570,,die( '0' );
1571,,
1572,,// check_ajax_referer( 'dismiss-pointer_' . $pointer );
1573,,
1574,,"$dismissed = array_filter( explode( ',', (string) get_user_meta( get_current_user_id(), 'dismissed_wp_pointers', true ) ) );"
1575,,
1576,,"if ( in_array( $pointer, $dismissed ) )"
1577,,die( '0' );
1578,,
1579,,$dismissed[] = $pointer;
1580,,"$dismissed = implode( ',', $dismissed );"
1581,,
1582,,"update_user_meta( get_current_user_id(), 'dismissed_wp_pointers', $dismissed );"
1583,,die( '1' );
1584,,break;
1585,,default :
1586,,do_action( 'wp_ajax_' . $_POST['action'] );
1587,,die('0');
1588,,break;
1589,,endswitch;
,57,// Default status
,58,die('-1');
,59,No newline at end of file
